@RELATION C0085209_C0085105

@ATTRIBUTE PMID integer
@ATTRIBUTE citation string
@ATTRIBUTE class {M1, M2}

@DATA
19843289,"Increase in CD230 (cellular prion protein) fluorescence on blood lymphocytes in bovine spongiform encephalopathy-infected nonhuman primates.BACKGROUND: The cellular prion protein (PrP(c)) plays a central role in prion diseases such as variant Creutzfeldt-Jakob disease. This disease can be transmitted by blood transfusion. However, the exact kinetics of blood infectivity and the blood fraction carrying infectivity have not yet been identified. STUDY DESIGN AND METHODS: Simian PrP(c) epitopes were mapped by flow cytometry using monoclonal antibodies (MoAbs). A whole blood/no wash protocol was established, validated, and applied to investigate peripheral blood cell-associated PrP(c) expression profiles in bovine spongiform encephalopathy (<e>BSE</e>)-infected cynomolgus monkeys and age-/sex-matched controls. In addition, physiologic expression patterns on blood cells and in lymphoid tissues were determined. RESULTS: In BSE-infected macaques, blood lymphocyte-associated PrP(c) fluorescence gradually increased years before the onset of clinical signs (p(F test) &lt; 0.0001). The increase in fluorescence intensity was detectable with MoAb 12F10, whereas we failed to detect an increase with 3F4. In parallel, plasma concentrations of soluble CD230 also increased. Centrifugation of lymphocytes almost completely eliminated differences between infected and noninfected animals, most likely caused by a partial loss in cell-associated CD230 into the plasma supernatant. CONCLUSION: Blood lymphocytes from asymptomatically infected as well as diseased macaques were characterized by increased CD230 fluorescence, and phosphatidylinositol-phospholipase C-resistant PrP molecules contributed at least partially to this increase. Conformational changes within PrP(c) molecules may be the underlying mechanism for the increased PrP(c) fluorescence. This cell-associated phenomenon contributed at least partially to an increase in soluble plasma-derived PrP(c) levels. It is not yet known whether these changes reflect infectivity.",M1
19836847,"Estimating the impact on the food chain of changing bovine spongiform encephalopathy (<e>BSE</e>) control measures: the BSE control model.The decline in the bovine spongiform encephalopathy (BSE) epidemic in Great Britain (GB) demands a review of control strategies to ensure that they remain proportionate. Amongst controls that are subject to review are those intended to minimise the risk of BSE exposure of consumers through food. Such risk mitigation steps are costly, and the relative impact of each in terms of human exposure to BSE infectivity is not known. This risk assessment, termed the BSE Control Model, aims to estimate by use of stochastic simulation the impact of testing of cattle at slaughter and the removal of Specified Risk Materials (SRM) on potential BSE infectivity consumed. This paper describes the use of the model to investigate the effect of different risk management methods that have been or could be implemented between 2005 and 2010. Our results suggest that the amount of infectivity consumed in 2005 with the Over Thirty Month (OTM) rule in place was a mean of 0.03 bovine oral ID(50) (BO ID(50)). This is an extremely low amount, particularly considering that it would be spread over, on average, 236 infected carcases that would be further sub-divided into portions for human consumption. The highest contributor to the total amount of infectivity consumed per year is spinal contamination at carcase splitting (35%). In 2006 the OTM scheme was discontinued and head meat was again permitted into the food chain. These changes resulted in an increase in the amount of infectivity consumed, rising to an estimated 28 BO ID(50) in 2006, and 19 BO ID(50) in 2007. In 2008 the age at removal of vertebral column was raised from 24 to 30 months, and an estimated 24 BO ID(50) of infectivity was consumed. At the beginning of 2009 the age at testing of cattle was raised to 48 months for healthy slaughter, emergency slaughter and fallen stock. Under these conditions, an estimated mean of 24 BO ID(50) will be consumed in 2009, decreasing to 20 BO ID(50) in 2010. Even though presented in terms of bovine rather than human oral ID(50), such estimates represent an extremely low exposure of the British population. Considerable uncertainty would surround any attempt to try to convert such exposure into estimates of new cases of vCJD, but the most recent estimates of the size of the species barrier between cattle and humans (4000, EFSA, 2006) suggest that there would be few, if any, new cases of vCJD arising from such exposure levels.",M1
19836525,"Prion protein detection in serum using micromechanical resonator arrays.Prion proteins that have transformed from their normal cellular counterparts (PrP(c)) into infectious form (PrP(res)) are responsible for causing progressive neurodegenerative diseases in numerous species, such as bovine spongiform encephalopathy (<e>BSE</e>) in cattle (also known as mad cow disease), scrapie in sheep, and Creutzfeldt-Jakob disease (CJD) in humans. Due to a possible link between BSE and CJD it is highly desirable to develop non-invasive and ante mortem tests for the detection of prion proteins in bovine samples. Such ante mortem tests of all cows prior to slaughter will help to prevent the introduction of PrP(res) into the human food supply. Furthermore, detection of PrP(res) in donated blood will also help to prevent the transmission of CJD among humans through blood transfusion. In this study, we have continued development of a micromechanical resonator array that is capable of detecting PrP(c) in bovine blood serum. The sensitivity of the resonators for the detection of PrP(c) is further enhanced by the use of secondary mass labels. A pair of antibodies is used in a sandwich immunoassay format to immobilize PrP(c) on the surface of resonators and attach nanoparticles as secondary mass labels to PrP(c). Secondary mass labeling is optimized in terms of incubation time to maximize the frequency shifts that correspond to the presence of PrP(c) on the surface of resonators. Our results show that a minimum of 200 pg mL(-1) of PrP(c) in blood serum can be detected using micromechanical resonator arrays.",M1
19828761,"Strain-specific proteolytic processing of the prion protein in prion diseases of ruminants transmitted in ovine transgenic mice.The cerebral prion protein (PrP) isolated in the absence of proteinase K digestion, from ruminants prion sources transmitted to ovine transgenic mice, was studied by Western blot analysis. A C2 PrP fragment, showing strain-specific cleavages, similar to those observed after proteinase K or thermolysin digestion, accumulated in the brain. 'CH1641-like' scrapie was characterized by the unique accumulation of a more C-terminally cleaved PrP fragment (CTF14). A similar, protease-resistant, PrP product was observed after proteinase K or thermolysin digestion. Whereas classical <e>BSE</e> appeared highly resistant to thermolysin digestion, CH1641 and 'CH1641-like' natural isolates did not show any remarkable feature regarding resistance to thermolysin. Thus, the molecular strain-specific features in the brain of transmissible spongiform encephalopathy infected mice essentially reflect the PrP proteolytic processing occurring in vivo.",M1
19765298,"Transmissibility studies of vacuolar changes in the rostral colliculus of pigs.BACKGROUND: Histopathological examinations of brains from healthy pigs have revealed localised vacuolar changes, predominantly in the rostral colliculus, that are similar to the neuropil vacuolation featured in the transmissible spongiform encephalopathies and have been described in pigs challenged parenterally with the agent causing bovine spongiform encephalopathy (<e>BSE</e>). Feedstuff containing BSE-contaminated meat and bone meal (MBM) may have been fed to pigs prior to the ban of mammalian MBM in feed of farmed livestock in the United Kingdom in 1996, but there is no evidence of the natural occurrence of a transmissible spongiform encephalopathy (TSE) in the domestic pig. Furthermore, experimental transmission of BSE to pigs by the oral route has been unsuccessful. A study was conducted to investigate whether the localised vacuolar changes in the porcine brain were associated with a transmissible aetiology and therefore biologically significant. Two groups of ten pigs were inoculated parenterally with vacuolated rostral colliculus from healthy pigs either born before 1996 or born after 1996. Controls included ten pigs similarly inoculated with rostral colliculus from New Zealand-derived pigs and nine pigs inoculated with a bovine BSE brain homogenate. RESULTS: None of the pigs inoculated with rostral colliculus developed a TSE-like neurological disease up to five years post inoculation when the study was terminated, and disease-associated prion protein, PrPd, was not detected in the brains of these pigs. By contrast, eight of nine BSE-inoculated pigs developed neurological signs, two of which had detectable PrPd by postmortem tests. No significant histopathological changes were detected to account for the clinical signs in the PrPd-negative, BSE-inoculated pigs. CONCLUSION: The findings in this study suggest that vacuolation in the porcine rostral colliculus is not caused by a transmissible agent and is probably a clinically insignificant change. The presence of neurological signs in pigs inoculated with BSE without detectable PrPd raises the possibility that the BSE agent may produce a prion disease in pigs that remains undetected by the current postmortem tests.",M1
19761625,"Time trends in exposure of cattle to bovine spongiform encephalopathy and cohort effect in France and Italy: value of the classical Age-Period-Cohort approach.BACKGROUND: The Age-Period-Cohort (APC) analysis is routinely used for time trend analysis of cancer incidence or mortality rates, but in veterinary epidemiology, there are still only a few examples of this application. APC models were recently used to model the French epidemic assuming that the time trend for <e>BSE</e> was mainly due to a cohort effect in relation to the control measures that may have modified the BSE exposure of cohorts over time. We used a categorical APC analysis which did not require any functional form for the effect of the variables, and examined second differences to estimate the variation of the BSE trend. We also reanalysed the French epidemic and performed a simultaneous analysis of Italian data using more appropriate birth cohort categories for comparison. RESULTS: We used data from the exhaustive surveillance carried out in France and Italy between 2001 and 2007, and comparatively described the trend of the epidemic in both countries. At the end, the shape and irregularities of the trends were discussed in light of the main control measures adopted to control the disease. In Italy a decrease in the epidemic became apparent from 1996, following the application of rendering standards for the processing of specific risk material (SRM). For the French epidemic, the pattern of second differences in the birth cohorts confirmed the beginning of the decrease from 1995, just after the implementation of the meat and bone meal (MBM) ban for all ruminants (1994). CONCLUSION: The APC analysis proved to be highly suitable for the study of the trend in BSE epidemics and was helpful in understanding the effects of management and control of the disease. Additionally, such an approach may help in the implementation of changes in BSE regulations.",M1
19753609,"High sensitivity detection of the glial fibrillary acidic protein as indicator for TSE risk material in meat products using an immuno-PCR.The emergence of prion diseases in cattle during the bovine spongiform encephalopathy (<e>BSE</e>) epidemic and the transmission to humans causing variant Creutzfeldt-Jakob disease by consume of BSE-contaminated meat has focused attention on the use of tissues from the central nervous system (CNS) in food. To avoid food contamination, it is regulated by law that specified risk material has to be removed from food chains. Detection of well-expressed CNS indicator proteins such as the glial fibrillary acidic protein (GFAP) assumes an important role in detection of food contamination; however, the sensitivity of detection performed on basis of ELISAs is limited. Consequently, there is an urgent need for high-sensitivity detection methods. We describe the development of an immuno-PCR assay with enhancement of the immunoreaction by amplification of a DNA fragment linked to the antigen-antibody complex. This immuno-PCR assay shows enhanced sensitivity in GFAP detection of at least two orders of magnitude compared to the ELISA technique carried out under identical conditions. The immuno-PCR proves to be a suitable tool for the high-sensitivity detection of marker proteins in food imported by food chain processes. It is applicable for use by food and veterinary facilities, and institutes involved in food monitoring.",M1
19751582,"Transgenic mice expressing porcine prion protein resistant to classical scrapie but susceptible to sheep bovine spongiform encephalopathy and atypical scrapie.How susceptible pigs are to infection with sheep prions is unknown. We show, through transmission experiments in transgenic mice expressing porcine prion protein (PrP), that the susceptibility of this mouse model to bovine spongiform encephalopathy (<e>BSE</e>) can be enhanced after its passage in ARQ sheep, indicating that the pathogenicity of the BSE agent is modified after passage in sheep. Transgenic mice expressing porcine PrP were, nevertheless, completely resistant to infection with a broad panel of classical scrapie isolates from different sheep PrP genotypes and with different biochemical characteristics. The atypical (Nor98 like) isolate (SC-PS152) was the only scrapie isolate capable of transmission in these mice, although with a marked transmission barrier. Unexpectedly, the atypical scrapie agent appeared to undergo a strain phenotype shift upon transmission to porcine-PrP transgenic mice and acquired new strain properties, suggesting that atypical scrapie agent may exhibit different phenotypes depending on the host cellular PrP or other genetic factors.",M1
19748690,"Age-dependent windows for cohort culling in <e>BSE</e> herds.With the discovery of a BSE case in a herd, practice in Denmark prior to 2005 has been to cull any herd in its entirety, to avoid the risk of further cases. However, a growing dissatisfaction with this practice has led to a desire to be able to cull a minor fraction of a BSE herd only, while still removing the majority of the risk. One proposed method has been cohort culling. All animals in a certain age window around the age of the infected animal are culled, assuming that the BSE case and all other potential cases were infected at roughly the same time. This paper presents a method to characterize the animals in a BSE infected herd most at risk for developing BSE from the exposure that resulted in the index case. The results suggest that a +/-one-and-a-half year cohort cull would work well in Denmark for index BSE cases with an age of 6 years or less, but for older BSE cases the method is completely inadequate, making age-dependent windows a necessity. Formulas for calculating age-dependent windows are provided, and age-dependent windows for a herd size corresponding to a herd size equal to the 85% percentile of the Danish herds are provided in graphical form. A case study with a 9-year-old index case is presented.",M1
19744145,"Molecular analysis of carbohydrate N-acetylgalactosamine 4-O sulfotransferase 8 (CHST8) as a candidate gene for bovine spongiform encephalopathy susceptibility.Endogenous prion proteins (PrP) play the central role in the pathogenesis of transmissible spongiform encephalopathies. The carbohydrate N-acetylgalactosamine 4-O sulfotransferase 8 (CHST8) promotes the conversion of the cellular PrP(C) into the pathogenic PrP(d). Six sequence variants within the CHST8 gene were identified by comparative sequencing and genotyped for a sample of 623 animals comprising bovine spongiform encephalopathy (<e>BSE</e>)-affected and healthy control cows representing German Fleckvieh (German Simmental), German Holstein (Holstein-Friesian) and Brown Swiss. Significant differences in the allele, genotype and haplotype frequencies between BSE-affected and healthy cows indicate an association of sequence variant g.37254017G&gt;T with the development of the disease in Brown Swiss cattle.",M1
19727594,"Establishment of bovine prion peptide-based monoclonal antibodies for identifying bovine prion.To obtain high titer monoclonal antibodies (McAbs) which can react with mammalian prion protein (PrP), Balb/C mice were immunized with bovine (Bo) PrP peptide (BoPrP 209-228 aa) coupled to keyhole limpet hemocyanin (KLH). The hybridoma cell lines secreting monoclonal antibodies against the peptide were established by cell fusion and cloning. The obtained McAbs were applied to detect recombinant human, bovine and hamster PrP, cellular prion protein (PrP(c)) in normal bovine brain and pathogenic scrapie prion protein (PrP(Sc)) accumulated in the medulla oblongata of bovine spongiform encephalopathy(<e>BSE</e>)specimen with Western blot and immunohistochemical detection, respectively. The current procedure might offer a simple, feasible method to raise high titer antibodies for studying biological features of PrP in mammals, as well as detection of transmissible spongiform encephalopathy (TSE) and diagnosis of BSE, in particular.",M1
19722131,"[Protease-resistant prion protein (PrPres) in the blood of offspring of cows that developed <e>BSE</e>]The goal of the present study was to investigate whether protease-resistant prion protein (PrPres) occurs in plasma samples of offspring of cows that developed bovine spongiform encephalopathy (BSE; group A) and to compare the prevalence with that of a healthy control group in 2006 (Group B). Group A consisted of 181 offspring of cows that developed BSE and group B consisted of 240 healthy animals from a region in Switzerland where no cases of BSE occurred from 2001 to the end of 2006. All plasma samples were evaluated using Alicon PrioTrap, an antemortem test for PrPres. The time between birth of the offspring and onset of BSE in the dam was calculated to determine its relationship with the presence of PrPres in the plasma of the offspring. From 181 offspring, 29 (16.1%) had PrPres-positive plasma samples. Offspring that were born within one year of the onset of BSE in the dam had a significantly higher prevalence of PrPres-positive plasma samples than those born more than one year before the onset of BSE in the dam. Ten (4.2%) of 240 control cattle had PrPres-positive plasma samples. Thus, PrPres can be detected in bovine blood and occurs more frequently in the offspring of cows that develop BSE than in cattle of a healthy control population.",M1
19697247,"The psychosocial and socioeconomic consequences of bovine spongiform encephalopathy (<e>BSE</e>): a community impact study.The detection of the first indigenous case of bovine spongiform encephalopathy (BSE) in Canada on May 20, 2003, had significant consequences for the livestock industry. As a result, borders were closed by several trade partners, particularly the United States. The outbreak led to direct and indirect economic impacts to the  cattle  industry exceeding $6 billion. As a consequence of a number of risk management interventions implemented by the Canadian Food Inspection Agency (CFIA) and provincial agencies, the BSE outbreak appears to have been largely contained. The initial results from our study of the socioeconomic and psychosocial impact of BSE on the health and well-being of rural and farm families living in Canada, a topic that remains largely unexamined are presented. Our analysis of the outbreak raises a number of questions concerning the resulting consequences for farmers, their families, and their communities, including considerations from a social determinants' of health perspective. In particular, our preliminary findings reveal that 5 years following the detection of the first indigenous case of BSE in Canada, ongoing uncertainty and stress resulting from unrecoverable financial losses continue to weigh heavily on the health and well-being of farmers, their families, and survival and sustainability of agricultural communities.",M1
19697246,"Canadian media representations of mad cow disease.A Canadian case of bovine spongiform encephalopathy (<e>BSE</e>) or  mad cow disease  was confirmed in May, 2003. An in-depth content analysis of newspaper articles was conducted to understand the portrayal of BSE and variant Creutzfeldt-Jakob disease (vCJD) in the Canadian media. Articles in the  first 10 days  following the initial discovery of a cow with BSE in Canada on May 20, 2003, were examined based on the premise that these initial stories provide the major frames that dominate news media reporting of the same issue over time and multiple occurrences. Subsequent confirmed Canadian cases were similarly analyzed to determine if coverage changed in these later media articles. The results include a prominence of economic articles, de-emphasis of health aspects, and anchoring the Canadian outbreak to that of Britain's crisis. The variation in media representations between those in Canada and those documented in Britain are explored in this study.",M1
19697245,"International case studies of psychosocial ripple effects of bovine spongiform encephalopathy (<e>BSE</e>) in European countries.The public is increasingly concerned about risks associated with food. Food-borne diseases can easily mobilize public concerns and create strong emotional, behavioral, and political reactions with significant negative economic and psychosocial outcomes. This was observed in various countries globally experiencing the presence of prion disease bovine spongiform encephalopathy (BSE). This study highlights case-study material from various countries for key psychosocial impacts such as the public's worry and fear vis-a-vis beef consumption and the loss of confidence and trust in authorities stemming from the occurrence and management of the BSE crisis. These psychosocial impacts and resultant public behavioral responses are presented at a number of levels including individual, family, community, and societal for several European countries, with special emphasis on the UK case study. Given failures to identify the scope of individual concern about prion diseases, and to address these concerns in decision-making processes and risk communication strategies, there remains a need for further systematic research and psychosocial monitoring of the ripple effects of BSE.",M1
19697244,"Cow-calf producers need to blame exchange rates, not bovine spongiform encephalopathy, for lost wealth.Several studies examined the impacts of the bovine spongiform encephalopathy (<e>BSE</e>) crisis on the Canadian agricultural sector. However, few investigations determined the on-farm financial repercussions arising from the crisis. This study examined impacts at farm level attributed to the BSE crisis. Cash flow and hedonic price models were used to examine changes in farm wealth for the years 2002 through 2007. While BSE received substantial media coverage, little attention was given to exchange rates and land values. Data demonstrated that exchange-rate fluctuations exerted a much greater impact on producer wealth than did the BSE crisis. Both farm equity and land values temporarily dipped following the BSE crisis but have since followed their previous trend. If the United States had not closed its borders to Canadian beef and cattle exports, producers would have an additional 0.65% growth in wealth. However, had exchange rates remained constant, farmers would have an additional 10.75% increase in equity. Consequently, the BSE crisis produced a smaller impact on farmer wealth than factors that received less media attention.",M1
19697243,"Surviving bovine spongiform encephalopathy (<e>BSE</e>): farm women's discussion of the effects of BSE on food provisioning practices.The economic vulnerability of beef and other farm families following the bovine spongiform encephalopathy (BSE) crisis in Canada poses a risk to their household food provisioning practices. The purpose of this study was to examine the effects of BSE since 2003 on the food provisioning practices of beef and other farm families in three Canadian provinces. Semi-structured, face-to-face, in-depth interviews were conducted with 22 farm women (6 in Alberta, 6 in Ontario, and 10 in Nova Scotia) that focused on their food provisioning strategies. Women also provided basic sociodemographic information about their households. While the farm women interviewed revealed that BSE exerted a financial impact on their farm operation, it did not prevent them from eating foods that they valued as wholesome, safe, and healthy for their family. There was no hesitancy in consuming beef from Canadian sources; in fact, beef consumption often increased because of decisions to keep slaughtered cows for home consumption rather than accept low cull cow prices. Other food provisioning strategies reported included seeking out alternative markets, purchasing food on credit, and directing off-farm income to purchase food.",M1
19697233,"Microarray analysis of differentially expressed genes from Peyer's patches of cattle orally challenged with bovine spongiform encephalopathy.The most likely route of entry of infection following oral exposure to transmissible spongiform encephalopathies (TSE) is via the immunologically active Peyer's patches (PP). These secondary lymphoid organs appear to be the potential route for prion neuroinvasion. However, the molecular mechanisms involved in the uptake of the infectious prion agent and progression of disease remain still unclear. This investigation examined the changes in gene expression in PP following oral exposure of cattle to bovine spongiform encephalopathy (<e>BSE</e>) agents. The gene expression patterns in PP from cows 12 mo after BSE challenge were compared with controls using a microarray platform containing 24,000 oligonucleotides representing 16,846 unique gene loci and 5943 Expressed Sequence Tag (EST) from bovine genome. Between the challanged and control animals, 90 genes and 16 EST were identified as significantly differentially, expressed (&gt;2.0-fold change): 36 were upregulated and 70 were downregulated. Of these genes, five were found to be related to immune function. Major histocompatibility complex (MHC) class II, MHC class II DQ alpha, L-RAP, and two hypothetical proteins. Differentially expressed genes related to cellular and metabolic processes including development and maturation of cells in the PP were also identified. In this context, the potential impacts of these gene expression changes in PP on BSE development are discussed.",M1
