@RELATION C0040052_C0021756

@ATTRIBUTE PMID integer
@ATTRIBUTE citation string
@ATTRIBUTE class {M1, M2}

@DATA
3595770,"High doses of recombinant erythropoietin stimulate platelet production in mice.Previously, recombinant erythropoietin (rEpo) was shown to increase the number and size of megakaryocytic colonies in vitro, and in vivo it elevates the number of megakaryocytes in mouse spleens. To test the hypothesis that rEpo would stimulate platelet production in mice, both normal mice and mice in rebound-thrombocytosis were injected with rEpo and the %35S incorporation into platelets was measured. A thrombocytopoiesis-stimulating factor (<e>TSF</e> or thrombopoietin) was used as a positive control. rEpo increased isotopic incorporation into platelets of both normal mice and mice in rebound-thrombocytosis, as did TSF, but required large doses (15 U rEpo/mouse). In other mice, hematocrits, platelet counts, platelet sizes, and 24-hr %35S incorporation into platelets were measured 2 days after injection of two equally divided doses of either rEpo or TSF. Significant increases in both platelet sizes and %35S incorporation into platelets were found after injections of 15 U rEpo/mouse or 2.3 U TSF/mouse. These data indicate that rEpo, at high doses, will stimulate platelet production in mice, and may suggest molecular similarities between rEpo and TSF and their ability to compete for common receptor sites on megakaryocytes and their progenitor cells.",M1
3606894,"Recovery of thrombopoietin during purification.A thrombocytopoiesis-stimulating factor (<e>TSF</e> or thrombopoietin) was previously purified by a six-step purification procedure. However, the exact quantity of TSF that was recovered, through the various purification procedures, was unknown because of the absence of a method for establishing a unit of measure of TSF. In the present work dose-response relationships on both the crude TSF preparations and on the more highly purified TSF were determined. TSF units were calculated from the dose-response curves. A unit of TSF is defined as the amount of material (mg) that is required to increase the percentages 35S incorporation into platelets of immunothrombocythemic mice by 50% above the baseline. The results of determining the TSF units on the crude TSF preparation indicated that 0.11 unit (U) of TSF/mg protein was present. Results showed that the specific activity of TSF can be increased to about 3.6 U/mg by a single purification procedure using Sephadex G-75 column chromatography. Increased specific activities were obtained by additional purification steps, i.e., DEAE-cellulose column chromatography, SE-HPLC, DEAE-HPLC, and SDS-PAGE. The purified product appears to have a specific activity of about 11,000 U/mg of protein with 0.00003% of the protein and 1.1% of the TSF recovered from the starting material. Establishing a unit of measure for TSF will allow calculations of its degree of purity, provide a method for quantitation of recoveries of activities after various purification procedures, and allow comparisons of results from different experiments and different laboratories.",M1
3322129,"Regulation of megakaryocytopoiesis by thrombopoietin.It is clear that thrombopoietin is a major hormonal regulator of megakaryocytopoiesis both in vitro and in vivo, and, thus, blood platelet production. Existing data show that the action, chemical nature, and immunologic properties of thrombopoietin from HEK cell culture medium and either endogenously produced or exogenously administered thrombopoietin from animal sources are similar, if not identical. Absolute identity, however, will require comparisons of amino acid sequences of the two preparations. Recent studies have shown that not only does <e>TSF</e> potentiate the action of meg-CSF, but it also has a direct effect on precursor cells to increase the number of megakaryocytic colonies. Other in vitro work showed that TSF stimulates directly the SAChE+ precursor cells to become mature megakaryocytes and causes FMLC to differentiate into megakaryocytic colonies. In vivo, TSF increases megakaryocyte size and number, it causes an elevation in the number of the SAChE+ precursor cells in mouse marrow and increases the maturation of megakaryocytes. Moreover, TSF increases the endomitosis of megakaryocytes in the marrow of mice, along with elevating the number of megakaryocytic colonies in spleens of lethally irradiated bone marrow reconstituted mice. Platelet production is also stimulated in mice by TSF as evidenced by elevated isotopic incorporation into platelets; it increases platelet sizes, and when administered in high doses TSF elevates platelet counts. Full development of colonies of megakaryocytes may depend on two growth factors. It has been hypothesized that one factor, meg-CSF, is effective in clonal expansion whereas a second factor is predominately involved in the endomitotic phase of megakaryocyte development. Multifactoral regulation has been observed for the other cell lineages, and a general proposal for hematopoietic development has been outlined by Iscove. In this scheme, specificity of erythropoietin to erythroid cell lineage is indicated. Previous work, however, shows that recombinant erythropoietin can act as a meg-CSF stimulus, indicating that much is yet to be learned about the action of hematopoietic regulatory factors. Although the present study showed that TSF may in some circumstances stimulate an early cell in the megakaryocytic series, its major effect is probably on the more differentiated population, leading to maturation of megakaryocytes and platelet production.(ABSTRACT TRUNCATED AT 400 WORDS)",M1
3743681,"Comparison of stereologic techniques for the quantification of megakaryocyte size and number.This work describes the relationship between megakaryocyte size and number in bone marrow, based on stereologic theory, and compares methods of megakaryocyte quantitation from bone marrow sections. Mice were assigned to four treatment groups and received a single injection of either saline (S), thrombocytopoiesis-stimulating factor (<e>TSF</e>), normal rabbit serum (NRS), or rabbit anti-mouse platelet serum (RAMPS). Nine mice from each group were killed daily for three days, and one femur was removed from each mouse and sections prepared for light microscopy. Megakaryocytes were quantified using two general methods. In method 1, diameters of megakaryocyte section profiles were estimated from measurements of cell perimeter, major and minor axes, and profile area. Profile-size distributions, corrected for errors due to section thickness and optically lost profiles, were used to calculate mean megakaryocyte diameter (D). Megakaryocyte diameter and an estimate of the number of profiles per unit section area (NA) were used to calculate the number of megakaryocytes per unit volume (NV) of bone marrow. In method 2, estimates of the cell volume fraction and NA were used to calculate megakaryocyte NV and D. All calculations were made in accordance with the principles of stereology, a branch of morphometry based on geometric probability. Both methods provided satisfactory precision in estimating megakaryocyte D and NV. In general, cell D and NV were unchanged in S- and NRS-treated mice and were significantly greater after TSF and RAMPS treatment. This study confirms the biological effects of RAMPS and TSF on megakaryocytes and presents practical, precise methods by which megakaryocytes can be quantified from bone marrow sections.",M1
3703869,"Monoclonal antibodies to human urinary thrombopoietin.Monoclonal antibodies (MA) to a thrombocytopoiesis-stimulating factor (<e>TSF</e> or thrombopoietin) were obtained from hybridomas derived from the fusion of P3 X 63/Ag 8 cells and spleen cells from TSF-immunized BALB/c mice. The immunizing protein was a partially purified TSF-rich preparation from the urine of a thrombocytopenic patient, and was shown to stimulate platelet production in rebound-thrombocytotic mice; i.e., platelet counts of recipient mice were increased to 133% of control and the values for percentage 35S incorporation into platelets were elevated to 225% of control. Media from several hybrid cultures were tested in a microantibody detection technique that measured the binding of MA to a 125I-purified TSF preparation from human embryonic kidney (HEK) cells. The immune complex was precipitated by the addition of goat anti-mouse IgG serum and centrifugation. One clone gave 25% binding of 125I-TSF after a sevenfold dilution of the medium. This cell line was recloned and four of the subclones produced MA that gave even greater binding capacities. Hybridized cells were injected into  pristane-primed  mice and the antibodies produced in the ascites fluid were also shown to bind the 125I-TSF. Compared to the results of normal mouse serum, ascites fluid containing MA was shown to bind the unlabeled TSF from HEK cells. The TSF activity was significantly reduced in the supernatant fluid after precipitating the TSF-anti-TSF immune complex by a second antibody when tested in an immunothrombocythemic mouse assay. After SDS-PAGE, the precipitate from this TSF-MA conjugate showed that the antiserum bound a single 32,000 mol wt component, indicating the monospecificity of the MA. MA directed toward human TSF will allow studies that were not previously possible.",M1
3697428,"Thrombopoietic activity in newborn infants.Platelet count and thrombopoietic activity were investigated in newborns and in infants during their first 4 months of life. Four-day-old newborns, although not thrombocytopenic, showed a significantly reduced platelet count as compared to that of control adults. Furthermore, a significantly lower thrombopoietic activity was found in the sera of newborns compared to that in the sera of adults. In addition, the thrombopoiesis-stimulating factor (<e>TSF</e>) activity in cord serum was significantly lower than that in the mothers' sera. Since 7 of 37 newborns examined in the present study showed a very low TSF activity, lower than that found in the saline controls, the possibility that an inhibitor for thrombopoiesis exists in the newborns is suggested and discussed. The follow-up study revealed a low TSF activity in the sera of 1-month-old infants followed by a gradually increased activity, reaching in the 4th month levels similar to those of adults. Concomitantly with the rise in TSF activity in the serum, an increased platelet count was observed.",M1
4084458,"Acute megakaryoblastic leukaemia with 3q inversion and elevated thrombopoietin (<e>TSF</e>): an autocrine role for TSF?A patient with acute megakaryoblastic leukaemia is described in whom exactly the same paracentric inversion of 3q was detected as in three previously documented cases. The patient's serum thrombopoietin (TSF) was significantly raised. Based on these findings we postulate a role for a gene (? oncogene) on chromosome 3q in thrombopoietin production. Abnormalities of 3q may assist in delineating a subgroup of acute nonlymphocytic leukaemia, namely acute megakaryoblastic leukaemia.",M1
4034534,"Effect of thrombopoietin on in vitro production of megakaryocytes from fetal mouse liver cells.Plasma clots containing fetal mouse liver cells (FMLC) were used to study the effects of a thrombocytopoiesis-stimulating factor (<e>TSF</e>) from kidney cell culture medium on the proliferation and maturation of megakarocytes. Cells in the megakaryocytic series were identified by the presence of acetylcholinesterase (AChE) and by their morphological and ultrastructural characteristics. For these experiments, 1 X 10(3) to 1 X 10(5) FMLC were cultured for 1-7 days with 0-5 micrograms of TSF; control cultures were treated with production medium (PMC) in which kidney cells had not been grown. The number of AChE+ cells that were observed depended upon the number of cells plated, i.e., after 6 days of culture with 5 micrograms of TSF, an average of 187 AChE+ cells was found after plating 1 X 10(4) cells and 1020 AChE+ cells were observed after plating 1 X 10(5) cells. In dose-response experiments, the number of AChE+ cells rose with increasing doses of TSF. Significantly elevated numbers of AChE+ cells were observed after the addition of 1-5 micrograms of TSF. The optimum time of culture, based upon the number of AChE+ cells found, was 3-5 days. Ultrastructural analysis of megakaryocytes in plasma clots showed evidence of platelet shedding on Day 5. After the culture of FMLC with TSF, a larger number of AChE+ cells was formed from a given number of cells plated than in previous studies that used adult bone marrow cells. Therefore, because of its greater sensitivity, FMLC may be useful for the assay of low levels of TSF, and may be a valuable tool for studying the effects of megakaryocytic regulatory factors on megakaryocytopoiesis.",M1
4020244,"Studies on the purification of thrombopoietin from kidney cell culture medium.A thrombocytopoiesis-stimulating factor (<e>TSF</e>) has been purified from human embryonic kidney (HEK) cell culture medium. In the initial purification step, crude HEK cell culture medium was fractionated with saturated ammonium sulfate (step I). The proteins precipitated by 40% to 60% and 60% to 80% ammonium sulfate saturation increased the percent of sulfur 35 incorporation into platelets of assay mice (P less than 0.01). The ammonium sulfate-precipitated proteins that contained significant TSF activity were further refined on Sephadex G-75 columns (step II). The fraction containing the highest specific activity (greatest 35S incorporation into platelets of assay mice per milligram of protein) was further purified by diethylaminoethyl (DEAE)-cellulose column chromatography (step III). TSF activity was eluted from the columns between 0.3 and 1.0 mol/L NaCl. Additional Sephadex chromatography of post-DEAE-chromatographic preparations further increased the purity of the TSF (step IV). TSF from this four-step procedure was further processed on a DEAE-high-performance liquid chromatography (HPLC) column (step Va) or size exclusion (SE)-HPLC columns (step Vb). After HPLC, the activity was localized in a region corresponding to a retention time of 6 to 8 minutes for the DEAE-HPLC, but longer times were found after SE-HPLC. TSF was further purified by additional sodium dodecyl sulfate-polyacrylamide gel electrophoresis and SE-HPLC (step VI). The final product had significant TSF activity and represented a purification of approximately 500,000-fold. It was also shown that the isoelectric pH of partially purified TSF was 4.7 and the molecular weight of the more highly purified preparation was approximately 32,000. After extraction by a combination of chromatographic procedures, a single homogeneous product was obtained.",M1
4012668,"Thrombopoietin production in a patient with chronic thrombocytopenia after plasma infusion.A thrombocytopoiesis-stimulating factor (<e>TSF</e> or thrombopoietin) was found to be significantly elevated in sera of a patient with chronic thrombocytopenia at one hour after infusion with fresh-frozen plasma (FFP). No detectable levels of TSF were found in the pre-infusion sera or in the infusate. At 2 hours post-infusion, TSF levels were decreased, and by 24 hrs the TSF titers were undetectable. Not only did FFP elevate TSF levels, but 6 days later significant increases in platelet counts were observed. This work confirms a previous finding of increased TSF levels following plasma infusion in a patient with similar clinical features and suggests that these patients lack a plasma factor that plays a critical role in TSF production.",M1
4029165,"Isolation of mouse megakaryocytes. I. Separation of two fractions enriched in different maturational stages.Megakaryocytes (MK) were isolated from mouse bone marrow by centrifugation on discontinuous gradients of isotonic albumin or Percoll and characterized by acetylcholinesterase (AChE) staining. The apparent density distributions of MK varied greatly depending upon the nature of the gradient medium and the composition of the cell suspension buffer while the density range of the other bone marrow cells remained largely unchanged. The present findings also indicate that the unusual morphological and functional characteristics of MK may underlie the observed shift in their density profile. Thrombocytopoietic stimulatory factor (<e>TSF</e>) was administered to mice 18 h before killing to elevate the normally low numbers of earlier MK in the bone marrow and to improve the yield of immature MK during the subsequent isolation procedure. Cells belonging to earlier stages in maturation were separated from the more mature ones on discontinuous Percoll density gradients, providing a basis for further investigation of MK development.",M1
6832243,"Effects of thrombopoietin on the number and diameter of marrow megakaryocytes of mice.A thrombocytopoiesis-stimulating factor (<e>TSF</e> or thrombopoietin) from kidney cell culture medium was injected into mice, and the number and size of megakaryocytes in the bone marrow were determined. For controls, other mice were injected with saline, normal rabbit serum (NRS), or rabbit anti-mouse platelet serum (RAMPS). Both TSF and RAMPS caused significant (P less than 0.0005) increases in the number and diameter of marrow megakaryocytes 2-3 days later. Increases in average megakaryocyte number per high-powered field ranged from 30-191%, while increases in average megakaryocyte diameter in the same mice ranged from 17-45%. After applying the multiple counting correction factor, increases of 6-100% in the number of megakaryocytes were observed. Although the mice injected with RAMPS, to make them thrombocytopenic, showed greater increases in marrow megakaryocyte numbers and sizes than mice injected with TSF, the results demonstrate that TSF from kidney cell cultures stimulated megakaryocytopoiesis.",M1
