@RELATION C0010980_C0950121_C0085104

@ATTRIBUTE PMID integer
@ATTRIBUTE citation string
@ATTRIBUTE class {M1, M2, M3}

@DATA
16857727,"Enzyme-mediated protein haptenation of dapsone and sulfamethoxazole in human keratinocytes: II. Expression and role of flavin-containing monooxygenases and peroxidases.Arylamine compounds, such as sulfamethoxazole (SMX) and dapsone (<e>DDS</e>), are metabolized in epidermal keratinocytes to arylhydroxylamine metabolites that auto-oxidize to arylnitroso derivatives, which in turn bind to cellular proteins and can act as antigens/immunogens. Previous studies have demonstrated that neither cytochromes P450 nor cyclooxygenases mediate this bioactivation in normal human epidermal keratinocytes (NHEKs). In this investigation, we demonstrated that methimazole (MMZ), a prototypical substrate of the flavin-containing monooxygenases (FMOs), attenuated the protein haptenation observed in NHEKs exposed to SMX or DDS. In addition, recombinant FMO1 and FMO3 were able to bioactivate both SMX and DDS, resulting in covalent adduct formation. Western blot analysis confirmed the presence of FMO3 in NHEKs, whereas FMO1 was not detectable. In addition to MMZ, 4-aminobenzoic acid hydrazide (ABH) also attenuated SMX- and DDS-dependent protein haptenation in NHEKs. ABH did not alter the bioactivation of these drugs by recombinant FMO3, suggesting its inhibitory effect in NHEKs was due to its known ability to inhibit peroxidases. Studies confirmed the presence of peroxidase activity in NHEKs; however, immunoblot analysis and reverse transcription-polymerase chain reaction indicated that myeloperoxidase, lactoperoxidase, and thyroid peroxidase were absent. Thus, our results suggest an important role for FMO3 and yet-to-be identified peroxidases in the bioactivation of sulfonamides in NHEKs.",M1
16603214,"Bioactivation, protein haptenation, and toxicity of sulfamethoxazole and dapsone in normal human dermal fibroblasts.Cutaneous drug reactions (CDRs) associated with sulfonamides are believed to be mediated through the formation of reactive metabolites that result in cellular toxicity and protein haptenation. We evaluated the bioactivation and toxicity of sulfamethoxazole (SMX) and dapsone (<e>DDS</e>) in normal human dermal fibroblasts (NHDF). Incubation of cells with DDS or its metabolite (D-NOH) resulted in protein haptenation readily detected by confocal microscopy and ELISA. While the metabolite of SMX (S-NOH) haptenated intracellular proteins, adducts were not evident in incubations with SMX. Cells expressed abundant N-acetyltransferase-1 (NAT1) mRNA and activity, but little NAT2 mRNA or activity. Neither NAT1 nor NAT2 protein was detected. Incubation of NHDF with S-NOH or D-NOH increased reactive oxygen species formation and reduced glutathione content. NHDF were less susceptible to the cytotoxic effect of S-NOH and D-NOH than are keratinocytes. Our studies provide the novel observation that NHDF are able to acetylate both arylamine compounds and bioactivate the sulfone DDS, giving rise to haptenated proteins. The reactive metabolites of SMX and DDS also provoke oxidative stress in these cells in a time- and concentration-dependent fashion. Further work is needed to determine the role of the observed toxicity in mediating CDRs observed with these agents.",M1
16457769,"Multiple synergistic interactions between atovaquone and antifolates against Plasmodium falciparum in vitro: a rational basis for combination therapy.The use of synergistic drug combinations for the treatment of drug-resistant malaria is a major strategy to slow the selection and spread of Plasmodium falciparum resistant strains. In order to investigate synergistic compounds, with different modes of action, as alternative candidates for combination therapy, we used standard in vitro P. falciparum cultures and an established synergy testing method to define interactions among dapsone (<e>DDS</e>), atovaquone (ATQ), chlorproguanil (CPG) and its triazine metabolite chlorcycloguanil (CCG). Strong synergy was observed in the combinations DDS/CCG and ATQ/CPG. Multiple combination of these drugs, DDS/CCG/CPG/ATQ also exhibited high synergy although not higher than that of either of the two drug combinations separately. The use of this triple combination DDS/CPG/ATQ, even without an increase in synergy over their double combinations, ATQ/CPG and DDS/CCG, would contribute towards slowing the selection pressure since these drugs act against different targets and would delay the selection of parasites resistant to the three drugs, extending the useful therapeutic life of these valuable compounds.",M1
16289751,"Effect of pro-inflammatory cytokines on the toxicity of the arylhydroxylamine metabolites of sulphamethoxazole and dapsone in normal human keratinocytes.Sulphonamides, such as sulphamethoxazole (SMX) and the related sulphone dapsone (<e>DDS</e>), show a higher incidence of cutaneous drug reactions (CDRs) in patients with the acquired immunodeficiency syndrome (AIDS) compared with human immunodeficiency virus (HIV) negative patients. During HIV infection, pro-inflammatory cytokines such as interleukin-1 beta (IL-1 beta) and tumor necrosis factor-alpha (TNF-alpha) are increased. We hypothesized that this increase in pro-inflammatory cytokines may increase the toxicity of the arylhydroxylamine metabolites of SMX (S-NOH) and DDS (D-NOH) in keratinocytes through a reduction in glutathione (GSH) content. We evaluated the effect of TNF-alpha on GSH levels in normal human epidermal keratinocytes (NHEK) and found a significant decrease in GSH after 24h. Pre-treatment with TNF-alpha also resulted in an increase in the recovery of D-NOH, but failed to alter drug-protein covalent adduct formation in NHEK. We also evaluated the effect of TNF-alpha, IL-1 beta, interferon-gamma (IFN-gamma), lipopolysaccharide (LPS) and conditioned media (obtained from monocytes stimulated with LPS) on the cytotoxicity of pre-formed arylhydroxylamine metabolites in NHEK. Priming cells with cytokines did not significantly alter the cytotoxicity of the metabolites. The effect of pre-treatment with TNF-alpha on reactive oxygen species (ROS) generation in NHEK was also determined. While ROS formation in NHEK was increased in the presence of D-NOH, TNF-alpha did not alter the level of ROS generation. Our data suggest that the level of GSH reduction induced by pro-inflammatory cytokines does not predispose NHEK to cellular toxicity from either S-NOH or D-NOH.",M1
16214851,"Role of human cyclooxygenase-2 in the bioactivation of dapsone and sulfamethoxazole.Sulfamethoxazole (SMX) and dapsone (4,4'-diaminodiphenylsulfone, <e>DDS</e>) are believed to mediate their adverse effects subsequent to bioactivation to their respective arylhydroxylamine and arylnitroso metabolites, resulting in covalent adduct formation with intracellular proteins. Various bioactivating enzymes, such as cytochromes P450 and myeloperoxidase, have been shown to be capable of catalyzing the N-oxidation of these compounds. We assessed the role of human cyclooxygenase-2 (COX-2) in the metabolism and subsequent adduct formation of DDS and SMX using recombinant human COX-2. Using an adduct-specific enzyme-linked immunosorbent assay, we found that the complete enzyme system gave rise to covalent adducts. However, the nonspecific COX inhibitor indomethacin did not reduce the amount of covalent adduct formed. Formation of the arylhydroxylamine metabolites was demonstrated via high performance liquid chromatography coupled with UV absorption. Metabolite formation was found to be secondary to the H2O2 in the incubation mixture and was not enzyme-mediated. Hence, COX-2 does not play a direct role in the bioactivation of these parent drugs to their arylhydroxylamine metabolites.",M1
16075742,"Trends of case detection and other indicators of leprosy in China during 1985-2002.OBJECTIVE: To analyze the trends of case detection and other indicators of leprosy in China during 1985-2002. METHODS: Data reported by each province were collected by China National Leprosy Database in Nanjing P.R. China. All data about registered cases were put into computer for analysis. RESULTS: From 1985 to 2002, a total of 49,477 new leprosy cases had been detected. Among them, 69.5% were multibacillary cases and 25.4% had grade 2 disability. The child cases aged below 15 years accounted for 3.74% of total cases. Totally, 5824 cases and 303 cases relapsed after dapsone (<e>DDS</e>) mono-therapy and multidrug therapy (MDT), respectively. Case detection showed a marked reduction from 0.47/100,000 in 1985 to 0.18/100,000 in 1993 although there were several spurts due to operational factors. From 1994, case detection showed no significant decline. The grade 2 disability among new patients decreased from 31.4% in 1985 to 23.4% in 2002. The child case detection rate among new cases fluctuated between 2.70%-3.56% from 1999 to 2002. The incidence of relapse declined after the introduction of DDS mono-therapy. However, it increased after the introduction of MDT. CONCLUSION: China experiences in leprosy control show that it will take a long time with continuing present leprosy control activities to bring down the case detection and other indicators to a very low level even after reaching the elimination goal of leprosy.",M1
16004705,"The chemotherapy of rodent malaria. LXIII. Drug combinations to impede the selection of drug resistance, part 6: the potential value of chlorproguanil and dapsone in combination, and with the addition of artesunate.Resistance is readily produced in rodent malaria using the single-dose, '2%-relapse technique' (2%RT) against the individual compounds chlorproguanil (CPG), chlorcycloguanil (CCG), cycloguanil, dapsone (<e>DDS</e>) and artesunate (ASN). Using the '4-day test', a low level of synergism or a simple additional action between CPG and DDS was observed with multiple dosing of these two compounds in a combination. Resistance to a 1 : 3 combination of CPG-DDS was selected in each of three parasite lines: Plasmodium berghei NK65, P. yoelii ssp. NS and P. chabaudi AS. Of these lines, P. chabaudi AS was found to be the most sensitive to the 1 : 3 combination in the 2%RT (and was also previously found to be the most sensitive when the compounds were used individually). Plasmodium chabaudi AS was also the line found most sensitive to a 7 : 21 : 300 combination of CPG-DDS-ASN (CDA). In mice infected with P. chabaudi AS, compared with the use of the individual components, the CPG-DDS combination only a gave a modest level of protection (as indicated by the increase in the time required to select resistance in the 2%RT) but the triple CDA combination was totally effective over the duration of the experiment. New pharmacokinetic data to be reported elsewhere indicate, however, that the antimalarial action of CPG in mice is exerted by a mechanism that is not associated with the drug's conversion to the antifolate triazine, CCG. The question thus arises as to how, in the present model, the protective action of CDA was effected. The present results nevertheless reinforce the hypothesis that a CDA combination, appropriately proportioned for human use, should be of practical value, in protecting the individual components, when used for the treatment of multidrug-resistant P. falciparum, and possibly other Plasmodium species, in endemic areas. Clinical trials, both with a CPG-DDS combination (Lapdap) and CDA, are currently under way in tropical Africa. Further studies are now required to determine whether DDS, CPG or an as-yet unidentified metabolite of CPG interact with ASN, and whether a simple double combination of ASN with one or other of these would be as protective, against the selection of resistance, as CDA.",M1
15894292,"Reactive oxygen species generation and its role in the differential cytotoxicity of the arylhydroxylamine metabolites of sulfamethoxazole and dapsone in normal human epidermal keratinocytes.Cutaneous drug reactions (CDR) are responsible for numerous minor to life-threatening complications. Though the exact mechanism for CDR is not completely understood, evidence suggests that bioactivation of drugs to reactive oxygen or nitrogen species is an important factor in the initiation of these reactions. Several CDR-inducing drugs having an arylamine functional group, such as sulfamethoxazole (SMX) and dapsone (<e>DDS</e>), undergo bioactivation to reactive arylhydroxylamine metabolites. These metabolites can generate cellular oxidative stress by forming reactive oxygen species (ROS). Several studies have demonstrated a higher cytotoxicity with DDS hydroxylamine (DDS-NOH) compared to SMX hydroxylamine (SMX-NOH). To investigate the role of differential ROS generation in the higher cytotoxicity of DDS-NOH, hydroxylamine metabolites of SMX and DDS were synthesized and ROS formation by these metabolites determined. DDS-NOH and its analogues/metabolites consistently resulted in higher ROS formation as compared to SMX-NOH. However, comparison of the ROS generation and cytotoxicity of a series of arylhydroxylamine analogues of DDS did not support a simple correlation between ROS generation and cell death. Numerous ROS scavengers were found to reduce metabolite-induced ROS formation, with differences in the potency between the agents. The decrease in DDS-NOH-induced ROS generation in NHEK with ascorbic acid, N-acetylcysteine, Trolox, and melatonin was 87, 86, 44, and 16%, respectively. Similarly, the cytotoxicity and adduct formation of DDS-NOH in NHEK was reduced in the presence of ascorbic acid. In summary, these studies show that arylhydroxylamine metabolites of SMX/DDS induce ROS generation in NHEK, though such generation is not directly related to cytotoxicity.",M1
15863252,"Dapsone impairs the bile salt-independent fraction of bile flow in rats: Possible involvement of its N-hydroxylated metabolite.The effects of dapsone (<e>DDS</e>) treatment (30 mg/kg body wt, twice a day, for 4 days) on biliary secretory function, with special emphasis on bile salt independent bile flow (BSIF), were investigated in male and in female Wistar rats. Because DDS is metabolized to its N-hydroxylated parent compound only in male rats, any gender difference in DDS effect can be causally attributed to this metabolite. The two main driving forces for BSIF, the biliary secretion of HCO(3)(-) and glutathione species, were assessed. BSIF was decreased by about 20% in male but not in female rats after DDS treatment. Basal biliary HCO(3)(-) secretion was decreased also by 20% in males. This was associated with a diminished (-37%) expression of the HCO(3)(-) canalicular transporter, anion exchanger 2 (AE2), detected by western blotting. Biliary output of reduced glutathione (GSH) was not modified by DDS irrespective of gender, whereas excretion of oxidized glutathione (GSSG) was increased by 830% in males. This latter finding confirmed a gender-dependent oxidative stress associated with formation of the N-hydroxylated metabolite of DDS. The expression of multidrug resistance-associated protein 2 (Mrp2), a putative transporter of glutathione species, was decreased by 38% as detected by western blotting, clearly dissociating from preserved or increased biliary excretion of GSH and GSSG. In conclusion, our results show an impairment of BSIF by DDS mainly due to a decreased AE2-mediated biliary excretion of HCO(3)(-), formation of the N-hydroxylated metabolite of DDS being a likely mediator. The clinical relevance of these findings is discussed.",M1
15862605,"Reduction of sulfamethoxazole and dapsone hydroxylamines by a microsomal enzyme system purified from pig liver and pig and human liver microsomes.Biotransformation involving nitrogen are of pharmacological and toxicological relevance. In principle, nitrogen containing functional groups can undergo all the known biotransformation processes such as oxidation, reduction, hydrolysis and formation of conjugates. For the N-reduction of benzamidoxime an oxygen-insensitive liver microsomal enzyme system that required cytochrome b5, NADH-cytochrome b5 reductase and a cytochrome P450 isoenzyme of the subfamily 2D has been described. In previous studies it was demonstrated that N-hydroxylated derivates of strongly basic functional groups are easily reduced by this enzyme system. The N-hydroxylation of sulfonamides such sulfamethoxazole (SMX) and dapsone (<e>DDS</e>) to sulfamethoxazole-hydroxylamine (SMX-HA) and dapsone-hydroxylamine (DDS-N-OH), respectively is the first step in the formation of reactive metabolites. Therefore it seemed reasonable to study the potential of cytochrome b5, NADH-cytochrome b5 reductase and CYP2D to detoxify these N-hydroxylated metabolites by N-reduction. Metabolites were analysed by HPLC analysis. SMX-HA and DDS-N-OH are reduced by cytochrome b5, NADH-cytochrome b5 reductase and CYP2D but also only by cytochrome b5 and NADH-cytochrome b5 reductase without addition of CYP2D. The reduction rate for SMX-HA by cytochrome b5, NADH-cytochrome b5 reductase and CYP2D was 0,65 +/- 0,1 nmol SMX/min/mg protein. The reduction rate by b5 and b5 reductase was 0,37 +/- 0,15 nmol SMX/min/mg protein. For DDS-N-OH the reduction rate by cytochrome b5, NADH-cytochrome b5 reductase and CYP2D was 1.79 +/- 0.85 nmol DDS/min/mg protein and by cytochrome b5 and NADH-cytochrome b5 reductase 1.25 +/- 0.15 nmol DDS/min/mg protein. Cytochrome b5, NADH-cytochrome b5 reductase are therefore involved in the detoxification of these reactive hydroxylamines and CYP2D increased the N-reduction.",M1
