@RELATION C0005902_C0036774

@ATTRIBUTE PMID integer
@ATTRIBUTE citation string
@ATTRIBUTE class {M1, M2}

@DATA
19898252,"Improving cardiovascular risk stratification in essential hypertensive patients by indexing left ventricular mass to height(2.7).AIM: Clinical abnormalities associated with left ventricular hypertrophy (LVH) only defined by left ventricular mass (LVM) indexed to height(2.7) are still undefined. We investigated the prevalence, clinical correlates and extracardiac organ damage of such a cardiac phenotype in essential hypertensive patients. METHODS: Subclinical organ damage was searched in 3719 untreated and treated hypertensive patients. LVH was defined by two sets of sex-specific criteria, namely, LVM indexed to height(2.7) (left ventricular mass index &gt;49/45 g/m in men and women, respectively) and LVM indexed to body surface area (<e>BSA</e>; left ventricular mass index &gt;125/110 g/m in men and women, respectively). Patients were categorized into three groups, according to the absence of LVH by both criteria (n = 1912, group I), presence of LVH by the height(2.7) criterion only (n = 784, group II) and presence of LVH by both criteria (n = 997, group III). A fourth group (n = 26, &lt;1%), positive for LVH only by the BSA criterion, was excluded from the analysis as being too small. RESULTS: Group II included a higher number of female, obese patients and individuals with metabolic syndrome than the other groups. Moreover, in group II, absolute LVM values and the extent of extracardiac organ damage, as assessed by carotid intima-media thickness, carotid plaques, microalbuminuria and retinal changes were intermediate between group I and III. CONCLUSION: Our data indicate that a consistent portion of essential hypertensive patients are positive for LVH by the criterion of LVM indexed to height(2.7), but not to BSA; this population is characterized by an unhealthy metabolic profile as well as by the presence of extracardiac organ damage. They also suggest that, in order to improve cardiovascular stratification, LVM should be routinely indexed to both BSA and height(2.7) and patients categorized according to the consistency of both criteria.",M1
19886338,"Long-term follow-up of body size indices, residual renal function, and peritoneal transport characteristics in continuous ambulatory peritoneal dialysis.Technique survival in continuous ambulatory peritoneal dialysis (CAPD) depends mostly on clearances in relation to body size and residual renal function (RRF). Our clinical impression has been that when RRF fails, larger patients leave CAPD sooner than smaller patients do. Peritoneal equilibration tests (PETs) and 24-hour adequacy evaluations performed in 277 patients in a single center from 1986 through 2009 were abstracted from the existing peritoneal dialysis adequacy database. A PET (using 2 L of 2.5% dextrose dialysis solution) was performed in 272 patients during the first 4 months of dialysis. Every 3 months, the patients brought their 24-hour urine and dialysate collections for adequacy evaluations and had height and weight recorded. Body surface area (<e>BSA</e>), body mass index (BMI), and total body water (TBW) were calculated. There were 1372 adequacy evaluations abstracted. The number of patients gradually declined over time because of death (28%) or transfer to other peritoneal regimens (25%) or to hemodialysis (23%). A small number of patients received a kidney graft (6%) or left CAPD for other reasons (12%); only 6% of patients remained on CAPD after 80 months of treatment. The mean (+/- standard deviation) PET 4-hour values were 0.652 +/- 0.128 for dialysate-to-plasma (D/P) ratio of creatinine (Cr), 0.403 +/- 0.0969 for 4-hour dialysate-to-initial dialysate (D/D0) glucose concentration ratio, and 2336 +/- 211 mL for the drain volume. There was no correlation between PET D/P Cr and BSA (r = 0.0051, p = 0.934), PET D/D0 glucose and BSA (r = 0.0042, p = 0.945), or PET drain volume and TBW. The correlations with other size indicators were very poor. None of the large patients (BSA &gt; 1.9 m2, weight &gt; 75 kg, BMI &gt; 25 kg/m2) remained on CAPD for more than 80 months once they lost RRF. These results confirm our impression that, with declining RRF, larger patients do not continue CAPD as long as smaller patients do.",M1
19884691,"Blood pressure control and left ventricular hypertrophy in hypertensive Nigerians.BACKGROUND: Hypertension is a disease characterized by end-organ complications, leading to high morbidity and mortality in many cases. People with untreated or uncontrolled hypertension often run the risk of developing complications directly associated with the disease. Left ventricular hypertrophy (LVH) has been shown to be a significant risk factor for adverse outcomes both in patients with hypertension and in the general population. We investigated the prevalence and pattern of LVH in a treated hypertensive population at the University College Hospital, Ibadan, Nigeria, using non-hypertensive subjects as control. Design and Setting : A prospective observational study performed at the University College Hospital, Ibadan, Nigeria. METHODS: Patients had 6 visits, when at least one blood pressure measurement was recorded for each hypertensive subject and average calculated for systolic blood pressure (SBP) and diastolic blood pressure (DBP) separately. The values obtained were used for stratification of the subjects into controlled and uncontrolled hypertension. Subjects also had echocardiograms to determine their left ventricular mass. RESULTS: LVH was found in 14 (18.2%) of the normotensive group, 40 (20.8%) of the uncontrolled hypertensive group and 14 (24.1%) of the controlled hypertensive group when left ventricular mass (LVM) was indexed to body surface area (<e>BSA</e>). When LVM was indexed to height, left ventricular hypertrophy was found in none of the subjects of the normotensive group, while it was found present in 43 (22.4%) and 14 (24.1%) subjects of the uncontrolled and controlled hypertensive groups, respectively. Significant difference in the prevalence of LVH was detected only when LVM was indexed to height alone. CONCLUSION: Clinic blood pressure is an ineffective way of assessing BP control. Thus in apparently controlled hypertensive subjects, based on office blood pressure, cardiac structural changes do remain despite antihypertensive therapy. This population is still at risk of cardiovascular events.",M1
19837906,"Clinical pharmacokinetics and exposure-toxicity relationship of a folate-Vinca alkaloid conjugate EC145 in cancer patients.The clinical pharmacokinetics and exposure-toxicity relationship were determined for EC145, a conjugate of folic acid and the Vinca alkaloid desacetylvinblastine hydrazide (DAVLBH), in cancer patients. EC145 plasma concentration and toxicity data were obtained from a first-in-man phase I study and analyzed by nonlinear mixed effect modeling with NONMEM. EC145 concentration-time profile after intravenous administration was well described by a 2-compartment model with a first-order elimination process from the central compartment. <e>BSA</e> was identified as a significant covariate on EC145 clearance, accounting for 14.6% of interindividual variation on EC145 clearance. Population estimates for the clearance, steady-state volume of distribution, distribution, and elimination half-lives were 56.1 L/h, 26.1 L, 6 minutes, and 26 minutes, respectively. Constipation and peripheral neuropathy were the most common and clinically relevant toxicities. The clearance and area under the concentration-time curve (AUC) were significant predictors for the incidence of EC145-induced constipation but not peripheral neuropathy. In conclusion, EC145 is rapidly distributed and eliminated in cancer patients. BSA is a statistically significant covariate on EC145 clearance, but its clinical relevance remains to be defined. EC145-induced constipation occurs at a higher frequency in the patients with lower EC145 clearance, where the drug exposure tends to be higher.",M1
19785801,"[Lower costs for anticancer drugs by safety margin around calculated dose and by fine-tuning on ampoule strength]OBJECTIVE: To determine if the rational application of dose individualization of anticancer drugs leads to a reduction in costs. DESIGN: Data analysis. METHOD: At the Ikazia Hospital in Rotterdam, the Netherlands, over the first 19 weeks of 2006 the costs of the intravenous administration to patients of one or more anticancer drugs were determined. The costs of dosage based on body surface area (<e>BSA</e>) were calculated. Commercially available ampoule strengths were not taken into consideration. Using available pharmacokinetic data, it is reasonable to assume that a deviation of up to 10% based on an individualized dose calculated by body surface area, has a negligible effect on the outcome of treatment. For this reason drug costs by rounding off doses to whole ampoules were also investigated. A condition of this was that the rounded-off dose should not deviate by more than 10% from the dose calculated on body surface area. RESULTS: During the study period, 18 different anticancer drugs were administered a total of 939 times. If dosage had been based strictly on body surface area, drug costs would have been euro 509,664. Rounding off to whole ampoules with a dose margin of a maximum of 10% would have cost euro 465,619: a reduction in cost of 8.6%. CONCLUSION: The rational application of the dose individualization principle based on body surface area may result in a substantial reduction in expenditure on anticancer drugs.",M1
19721316,"[Optimization of contrast injection protocol for coronary CTA: adjustment of injection iodine volume on test bolus parameters and patients' sex and <e>BSA</e>]The purpose of this study was to correlate test bolus (TB) parameters and patient information and cardiac function with main bolus (MB) contrast density for 64-slice computed tomography, and to evaluate MB contrast density on a fixed injection rate, in comparison with an injection rate adjusted with TB parameters and patient information. A total of 256 patients underwent coronary CT angiography. In 126 patients (group 1), contrast material was administered at a flow rate of 4 ml/sec. The peak enhancement, the time needed to reach the peak of the TB and cardiac function of the MB were calculated for each patient in this group. The dependency of MB contrast attenuation on these parameters was evaluated. Significant correlations were obtained between the peak density of the TB and the patient's body surface area (BSA) with the enhancement of MB. Furthermore, females showed a higher peak enhancement of MB than males. In view of the results of group 1, in the other 130 patients (group 2) injection protocols were computed by using regression analysis of each patient's attenuation response to a TB and patient sex and BSA. Compared with group 1, the variations of MB contrast density of group 2 were reduced. Optimized contrast injection protocols are useful to reduce variations of MB contrast density, by taking these TB parameters and patient sex and BSA into account.",M1
19560413,"[Indexing glomerular filtration rate for body surface area: myth and reality]Indexing glomerular filtration rate (GFR) for body surface area (<e>BSA</e>) is often realized without arising any questions. However, physiological basis for such an indexation are very poor. Indeed, indexing GFR for BSA to avoid variation due to differences in body size necessarily implies that GFR is a linear function of BSA and that the intercept of this linear function is zero. Moreover, when GFR is indexed for BSA, the relation indexed GFR-BSA must completely disappear. These physiological prerequisites are not found for BSA indexation. We will review the history of this indexation and will underline errors and defaults. Different equations to estimate BSA exist and will be discussed. The choice of  1.73m(2)  will be also criticized. Moreover, indexing GFR for BSA has little impact on GFR results in  normal  body size population. Nevertheless, this indexation will have strong consequences in very lean (such as anorexia) and in obese patients. We will discuss possible alternatives proposed to substitute for BSA indexation.",M1
19545393,"Normal right- and left ventricular volumes and myocardial mass in children measured by steady state free precession cardiovascular magnetic resonance.BACKGROUND: Quantification of ventricular volume by steady state free precession (SSFP) cardiovascular magnetic resonance is accurate and reproducible. Normal values exist for adults, but are lacking for children.We sought to establish normal values for left and right ventricular volumes, mass and function in healthy children by using SSFP. METHODS AND RESULTS: Fifty children (27 females, 23 males) without cardiovascular disease were evaluated. Median age was 11 years (range 7 months - 18 years), weight 35 kg (range 7-77 kg), height 146 cm (range 66-181 cm). Thirty-six examinations were performed with breath holding, 14 in freely breathing sedated children.Ventricular volumes and mass were measured in the end systolic and end diastolic phase on SSFP cine images acquired in a short axis plane as a stack of 12 contiguous slices covering full length of both ventricles. Regression analysis showed an exponential relationship between body surface area (<e>BSA</e>) and ventricular volumes and mass (normal value = a*BSAb). Normative curves for males and females are presented in relation to BSA for the end-diastolic volume, end-systolic volume and mass of both ventricles. Intra- and interobserver variability of the measurements was within the limits of 2% and 7% respectively, except for right ventricular mass (10%). CONCLUSION: The exponential equation for calculation of normal values for each ventricular parameter and graphical display of normative curves for data acquired in healthy children by SSFP cardiovascular magnetic resonance are provided.",M1
19501970,"Evaluation of mortality following severe burns injury in Hungary: external validation of a prediction model developed on Belgian burn data.PURPOSE: To evaluate mortality in a group of Hungarian burn patients and, as such, to perform an external validation of a prediction model developed on Belgian burn data by which the mortality appraisal was executed. BASIC PROCEDURES: In a historical cohort we analysed all burn patients admitted between 1998 and 2006 to the Debrecen University Hospital (n=2326). The prediction model, based on three criteria (age, burned surface area (<e>BSA</e>) and inhalation injury) was also used to evaluate several subpopulations based on gender and age. MAIN FINDINGS: Mean age was 35.3 years, mean BSA was 10.7%, 54% of the population was male, inhalation injury was rare (n=7; 0.3%) and overall mortality was 1.4% (1.6% male, 1.1% female). The men were younger and more severely burned, which was significant in every age group above 2 years. The model gave an accurate prediction of mortality, with a small overestimation in the lower risk categories. The receiver operating characteristic analysis demonstrated an area under the curve of 0.94 (95% confidence interval: 0.89-0.98). CONCLUSION: Overall burn mortality in Hungary was low. The mortality prediction model demonstrated a high discriminative value. As such, this model is a helpful tool for outcome prediction and risk stratification for research purposes in burn patients.",M1
19454416,"Growth of mitral annulus in the pediatric patient after suture annuloplasty of the entire posterior mitral annulus.When mitral annuloplasty is performed in small children, room for annular growth should be allowed. However, it has not been reported how the valve develops after mitral annuloplasty of the entire posterior annulus. We report a case showing traces of annular growth at redo surgery. A female patient suffering from mitral valve insufficiency due to annular dilatation underwent modified Paneth plasty with Kay-Wooler commissural plication annuloplasty at the age of two years one month. In redo surgery 8.4 years after initial repair, enlargement of the commissural portion of the posterior annulus in addition to enlargement of the anterior leaflet and anterior annulus was observed. Modified Paneth plasty reinforced with a pericardial strip and Kay-Wooler annuloplasty of the posteromedial commissure were performed. Mitral orifice size measured with the Hegar dilator was 18 mm after the re-repair, increasing from 16 mm after the initial repair. Taking into account the normal mitral annulus diameter related to body surface area (<e>BSA</e>) of 16 mm at initial operation and 20 mm at redo surgery, the increase in mitral orifice size from 16 mm to 18 mm in this patient may be regarded as the annular growth in 8.4 years.",M1
19452103,"[Is body surface area (<e>BSA</e>) suitable for indexing renal and dialysis clearances and other physiological parameters? A theoretical approach and a critical analysis (Part 2)]Many parameters of biological functions, interesting different branches of medicine, have to be indexed by the same value for each other comparison between single individuals or between-within groups.Body Surface Area (BSA) and 1.73 m2 reference value are probably the most used tools for indexation, but a growing number of scientific papers emphasize the risk of under or over estimates of data by BSA indexation in overweight-obese or on the contrary underweight individuals. This study has been planned to evaluate such a problem: a) by a theoretical approach, indexing to 1.73 m2 the creatinine clearance(CtCl) in an ideal population, and b) analysing and debating the doubts and problems about the indexation by BSA in many fields, the possibilities of indexation by other methods, or to use BSA with different approach, to reduce the risk of bias, evaluating the possibility of this target in a real population of 45 men and 84 women undergoing Peritoneal Dialysis (PD) - II - The feasibility to agree to an identical value of normal or abnormal renal function for every age or, on the contrary, to have a normal range for each age, are analysed and discussed.About BSA as indexing tool, it is pointed out: a) the lack of significative correlation between BSA and GFR and other parameters b) the increasing gap during years between 1.73 m2 BSA and the average BSA.",M1
19441261,"Identification of risk factors for short-term morbidity in third molar surgery.AIM: The study was designed to identify preoperative variables that may constitute important risk factors for greater degree of facial swelling, pain and trismus. MATERIAL AND METHODS: The study involved 79 patients who presented for surgical removal of impacted mandibular third molars. Parameters such as age, sex, weight, body mass index, body surface area, and radiographic parameters such as depth of impaction, root morphology, ramus relationship, angulation of impaction, and proximity to inferior alveolar nerve {P-IAN} were measured and recorded. Swelling, trismus and pain were assessed by measuring facial dimension, inter incisal distance and using visual analogue scales respectively. The association between the preoperative parameters and extent of morbidity were determined by both a spearman correlation and multiple regression tests RESULTS: Sex, weight, and body surface area (<e>BSA</e>) correlated significantly with facial swelling. On the other hand, weight and body surface area were significant positive correlates of postoperative trismus. None of the preoperative variables studied correlated significantly with postoperative pain. In the regression analysis, sex, weight and BSA were also found to be significant determinants of facial swelling while postoperative pain severity was determined by sex, surface area and proximity to the inferior alveolar nerve. No statistically significant determinant of trismus was observed. CONCLUSION: Some non-operative parameters such as sex, weight and body surface area of patients are perhaps more important risk factors and determinants of individual variation of extent of morbidity than many radiographic variables to which more attention have been given in this regard. This requires further research.",M1
19430073,"Surface area in children: a simple formula.We retrospectively compared body surface area (<e>BSA</e>) using the Mosteller formula square root(H x (w/360)) and a simple weight-based BSA formula ([4Wkg+7]/ [90+Wkg]). The participants were 363 children who underwent cardiac surgery from 1991 to 2000. Their age ranged from 5 days to 18 years, weight ranged from 1.2 kg to 98 kg and height ranged from 38 cm to 178 cm. There was excellent correlation (r(2)=0.991) between Mosteller formula and the new formula (P &lt; 0.001). We propose that the weight-based formula is easy to use and accurate. It can safely replace Mosteller formula and dispense the need for time-consuming calculations.",M1
19396513,"Relationship between an effective dose of imatinib, body surface area, and trough drug levels in patients with chronic myeloid leukemia.The standard dose of imatinib for the treatment of chronic-phase chronic myeloid leukemia (CML) is 400 mg/day. Some patients receive reduced doses of imatinib because of serious adverse effects. Recently, the effective plasma threshold for trough imatinib levels was demonstrated to be 1,002 ng/mL. In this study, we evaluated the association of an imatinib dose with trough plasma concentrations and clinical outcomes in 31 patients with chronic-phase CML who were treated at Kumamoto University Hospital. Twenty-seven patients were optimally treated with various doses of imatinib. The mean (+/-SD) trough plasma concentrations of imatinib were 1.40 +/- 0.57 microg/mL in 13 patients receiving 400 mg/day and 1.15 +/- 0.44 microg/mL in 9 patients receiving 300 mg/day as an effective dose. Mean trough levels of the two groups were not significantly different and exceeded the effective plasma threshold. Body surface area (<e>BSA</e>) was significantly smaller in patients receiving the reduced dose compared with those receiving the standard dose (p = 0.001). The effective imatinib dose was associated with age and gender as well as BSA. A reduced dose of 300 mg/day of imatinib may be sufficient for the treatment of CML patients with smaller body size, particularly when intolerability arises.",M1
