@RELATION C0022661_C0010132

@ATTRIBUTE PMID integer
@ATTRIBUTE citation string
@ATTRIBUTE class {M1, M2}

@DATA
19926968,"Hyperfibrinolysis, uPA/suPAR system, kynurenines, and the prevalence of cardiovascular disease in patients with chronic renal failure on conservative treatment.BACKGROUND: Disturbances of the fibrinolytic system and kynurenine (KYN) pathway of tryptophan (TRP) metabolism have been postulated as important factors in the pathogenesis of cardiovascular disease (CVD). However, no data are yet available on the associations between these 2 systems in relation to CVD prevalence in patients with chronic renal failure (<e>CRF</e>). METHODS: We evaluated TRP and its metabolites, KYN, 3-hydroxykynurenine, and quinolinic acid (QA), and their relations with the parameters of the fibrinolytic system, such as tissue-type plasminogen activators and urokinase-type (uPA) plasminogen activators, plasmin-antiplasmin (PAP) complexes, plasminogen activator inhibitor-1, and Cu/Zn superoxide dismutase (Cu/Zn SOD) levels as the marker of oxidative stress in a population of 50 patients with CRF and 20 healthy controls. In addition, the relations of these parameters to CVD prevalence in patients with CRF were also determined. RESULTS: Compared with controls, the CRF group had significantly increased KYNs, PAP, uPA, soluble urokinase PA receptor (suPAR), plasminogen activator inhibitor-1 (all P &lt; 0.0001), and tissue-type plasminogen activators (P &lt; 0.01) concentrations. TRP levels were significantly lower (P &lt; 0.0001), whereas Cu/Zn SOD levels did not differ significantly between patients with CRF and controls. An accelerated PAP formation was positively correlated with age, inflammatory state, creatinine, uPA/suPAR system, 3-hydroxykynurenine, QA, Cu/Zn SOD, and CVD prevalence, whereas it was inversely associated with TRP levels and estimated glomerular filtration rate. Multivariable analysis confirmed that QA, TRP, suPAR, and Cu/Zn SOD levels were the independent variables significantly associated with the hyperfibrinolytic state in patients with CRF. CONCLUSIONS: This cross-sectional study has demonstrated that hyperfibrinolysis was associated with uPA/suPAR system, KYNs, oxidative status, and CVD prevalence in patients with CRF.",M1
19912987,"Decreased expression of klotho gene in uremic atherosclerosis in apolipoprotein E-deficient mice.Chronic renal failure (<e>CRF</e>) markedly accelerates the development of atherosclerosis, but the pathogenesis of uremic atherosclerosis remains to be elucidated. The klotho gene, predominantly expressed in the kidney, plays a key role in regulating aging and the development of age-related diseases in mammals. A loss of klotho results in multiple aging-like phenotypes including atherosclerosis. This study examines the relationship between the klotho expression and the development of accelerated atherosclerosis in uremic state. Eight-week-old apolipoprotein E-deficient (apo-E(-/-)) male mice underwent 5/6 partial kidney ablation to induce CRF or sham-operation. At 6 wk after nephrectomy, CRF mice showed significantly increased aortic plaque area fraction, aortic root plaque area and aortic cholesterol content as compared with non-CRF mice. Serum urea, total cholesterol and triglyceride concentrations were significantly higher in CRF apo-E(-/-) mice compared with non-CRF controls. Moreover, the expression of renal klotho gene and the serum levels of klotho protein were markedly decreased in CRF mice compared with controls. These results suggested that CRF favored atherosclerosis in apo-E(-/-) mice and uremic atherosclerosis was accompanied by down-regulation of klotho expression.",M1
19903974,"Chronic renal failure: a neglected comorbidity of COPD.BACKGROUND: To the best of our knowledge, the association between COPD and chronic renal failure (<e>CRF</e>) has never been assessed. Lean mass is frequently reduced in COPD, and the glomerular filtration rate (GFR) might be depressed in spite of normal serum creatinine (concealed CRF). We investigated the prevalence and correlates of both concealed and overt CRF in elderly patients with COPD. METHODS: We evaluated 356 consecutive elderly outpatients with COPD enrolled in the Extrapulmonary Consequences of COPD in the Elderly Study and 290 age-matched outpatients free from COPD. The GFR was estimated using the Modification of Diet in Renal Disease Study Group equation. Patients were categorized as having normal renal function (GFR &gt; or = 60 mL/min/1.73 m(2)), concealed CRF (normal serum creatinine and reduced GFR), or overt CRF (increased serum creatinine and reduced GFR). Independent correlates of CRF were investigated by logistic regression analysis. RESULTS: The prevalence of concealed and overt CRF in patients with COPD was 20.8% and 22.2%, respectively. Corresponding figures in controls were 10.0% and 13.4%, respectively. COPD and age were significantly associated with both concealed CRF (COPD: odds ratio [OR] = 2.19, 95% CI = 1.17-4.12; age: OR = 1.06, 95% CI = 1.04-1.09) and overt CRF (COPD: OR = 1.94, 95% CI = 1.01-4.66; age: OR = 1.06, 95% CI = 1.04-1.10). Diabetes (OR = 1.96, 95% CI = 1.02-3.76), hypoalbuminemia (OR = 2.83, 95% CI = 1.70-4.73), and muscle-skeletal diseases (OR = 1.78, 95% CI = 1.01-3.16) were significant correlates of concealed CRF. BMI (OR = 1.05, 95% CI = 1.01-1.10) and diabetes (OR = 2.25, 95% CI = 1.26-4.03) were significantly associated with overt CRF. CONCLUSIONS: CRF is highly prevalent in patients with COPD, even with normal serum creatinine, and might contribute to explaining selected conditions such as anemia that are frequent complications of COPD.",M1
19889871,"Oxidative DNA damage in chronic renal failure patients.BACKGROUND: Chronic renal failure (<e>CRF</e>) patients present a high incidence of cardiovascular pathologies and cancer. This has been attributed to the existence of genomic instability in these patients, and consequently they should present elevated levels of genetic damage. METHODS: To determine the background levels of genetic damage and its specific levels of oxidative damage, a large population of 253 CRF patients (77 in dialysis) was analysed using the comet assay. The percentage of DNA in the tail was used as a measure of basal genetic damage. In addition, the use of endo III and FPG enzymes allowed us to determine the levels of specific oxidative damage in DNA bases. RESULTS: This is the first study that uses endo III and FPG enzymes to measure oxidative damage in CRF patients. Overall genetic damage, as well as specific oxidative damage, was higher in dialysis patients than in the CRF patients with different stages of uraemic state; genetic damage increased when serum creatinine levels increased. Genomic damage in dialysis patients decreased in those patients submitted to dialysis for a long time. CONCLUSIONS: Genetic damage increases when renal function decreases, being maximum in haemodialysis patients. Although part of the observed damage can be attributed to the uraemic state itself, other individual genetic factors can influence a state of genomic instability responsible for the observed genomic damage.",M1
19882571,"Retinal nerve fiber layer thickness in chronic renal failure without diabetes mellitus.PURPOSE: To evaluate the retinal nerve fiber layer (RNFL) thickness in patients with chronic renal failure (<e>CRF</e>) without diabetes mellitus by using optical coherence tomography (OCT). METHODS: Sixty-six eyes of 33 patients with CRF were evaluated. Eighteen patients have been treated with hemodialysis (group 1) and 15 patients have been treated with peritoneal dialysis (group 2). The RNFL thicknesses were assessed before and after the hemodialysis in group 1. None of these patients had diabetes mellitus. Forty eyes of 20 age-matched normal control subjects were assessed in group 3. An RNFL thickness protocol was used to acquire circular scans of 3.4 mm in diameter around the optic nerve. For each eye, RNFL thicknesses were evaluated in 4 quadrants. All of the measurements were automatically calculated by the existing OCT software. All normal subjects and CRF patients underwent comprehensive ophthalmologic examination. The mean and quadrantal RNFL thickness values in patients with CRF were compared with the control group. RESULTS: The mean RNFL thickness values in patients with CRF were statistically significantly lower than the control group. Differences between the RNFL thickness values in group 1 and group 2 and the predialysis and postdialysis measurements were not statistically significant. CONCLUSIONS: The RNFL thickness in CRF without DM, which was measured by OCT-3, was found to be significantly decreased. The presence of CRF can be a source of false positive results and lead to overestimation of glaucomatous optic neuropathy.",M1
19882203,"A large calcified retroperitoneal mass in a patient with chronic renal failure: liposarcoma with ossification.Here we describe a 65-year-old Japanese man with chronic renal failure (<e>CRF</e>) and a large, dense, calcified abdominal mass. The patient had a history of proteinuria, which was diagnosed as focal glomerulosclerosis. This diagnosis was confirmed by renal biopsy in 2002, with worsening renal function by July 2005 when a large area of calcification was detected on abdominal radiography, which further increased in size on follow-up radiography in December 2006. The calcified mass was surgically resected and histopathologically diagnosed as myxoid-type liposarcoma composed of dedifferentiated, myxoid, and well-differentiated components with areas of osseous metaplasia. Soft tissue calcifications and ossifications are often benign, but malignant tumors should be considered when the calcified mass is retroperitoneal, occurs in a patient with no history of chronic infection, and is not located near a large joint or associated with administration of calcium carbonate or a vitamin D derivative.",M1
19878707,"Niacin improves renal lipid metabolism and slows progression in chronic kidney disease.BACKGROUND: Mounting evidence points to lipid accumulation in the diseased kidney and its contribution to progression of nephropathy. We recently found heavy lipid accumulation and marked dysregulation of lipid metabolism in the remnant kidneys of rats with chronic renal failure (<e>CRF</e>). Present study sought to determine efficacy of niacin supplementation on renal tissue lipid metabolism in CRF. METHODS: Kidney function, lipid content, and expression of molecules involved in cholesterol and fatty acid metabolism were determined in untreated CRF (5/6 nephrectomized), niacin-treated CRF (50 mg/kg/day in drinking water for 12 weeks) and control rats. RESULTS: CRF resulted in hypertension, proteinuria, renal tissue lipid accumulation, up-regulation of scavenger receptor A1 (SR-A1), acyl-CoA cholesterol acyltransferase-1 (ACAT1), carbohydrate-responsive element binding protein (ChREBP), fatty acid synthase (FAS), acyl-CoA carboxylase (ACC), liver X receptor (LXR), ATP binding cassette (ABC) A-1, ABCG-1, and SR-B1 and down-regulation of sterol responsive element binding protein-1 (SREBP-1), SREBP-2, HMG-CoA reductase, PPAR-alpha, fatty acid binding protein (L-FABP), and CPT1A. Niacin therapy attenuated hypertension, proteinuria, and tubulo-interstitial injury, reduced renal tissue lipids, CD36, ChREBP, LXR, ABCA-1, ABCG-1, and SR-B1 abundance and raised PPAR-alpha and L-FABP. CONCLUSIONS AND GENERAL SIGNIFICANCE: Niacin administration improves renal tissue lipid metabolism and renal function and structure in experimental CRF.",M1
19875380,"The profile of adult nephrology patients admitted to the Renal Unit of the Universitas Tertiary Hospital in Bloemfontein, South Africa from 1997 to 2006.BACKGROUND: This paper reports a retrospective audit of new patients referred to the Renal Unit at Universitas Academic Hospital in Bloemfontein, South Africa for the decade 1997-2006. METHODS: All the files kept in the Renal Unit were reviewed for the main clinical presentation, a definitive pathological diagnosis (if obtained), age, race and gender of the patients. No consultations from other disciplines were included. RESULTS: One thousand two hundred and sixteen patients were included in the study. The main clinical presentations were as follows: chronic renal failure (<e>CRF</e>), 461 (37.9%); nephrotic syndrome, 203 (16.7%); hypertension, 161 (13.2%); and abnormal urinary findings, 128 (10.5%). The nephrotic syndrome was the most common indication for renal biopsy, and histological investigation revealed focal segmental glomerulosclerosis in 46 (3.8%) patients, minimal change in 23 (1.9%), membranoproliferative disease in 36 (3.0%) and membranous glomerular disease (MN) in 28 (2.3%). In CRF, hypertension was suspected in 236/461 (51.2%) cases but was proven histologically in only 13 (2.8%) patients. CONCLUSIONS: Socio-political factors impacting on access to healthcare most likely had an influence on the referral pattern of patients during this period. The largest group of patients were referred to our institution late in their disease with CRF, often requiring renal replacement therapy, and a definitive diagnosis was seldom possible at that stage. With the limited availability of dialysis facilities, the need for early detection and preventative measures with regard to renal disease in this community is evident.",M1
19857701,"Impact of pancreas transplantation on the quality of life of diabetic renal transplant recipients.Simultaneous pancreas and kidney transplantation (SPKT) is considered to be the best method of treatment for patients with chronic renal failure (<e>CRF</e>) resulting from insulin-dependent diabetes mellitus (IDDM). The aim of the study was to compare the quality of life (QOL) of patients with IDDM and CRF subjected to SPK or kidney transplantation alone (KTA). MATERIALS AND METHODS: We analyzed 21 patients after SPKT with good function of both grafts. The results were compared with 17 patients with functioning kidney grafts. Minimal observation time was 6 months. QOL was evaluated using Kidney Disease and Quality of Life Short Form (KDQOL-SF), which was sent to recipients by post. Results were presented as medians and interquartile ranges of calculated scored KDQOL-SF points. RESULTS: Observation time was 30 months (range, 6-85). Analyzed groups did not differ as regards patient age at transplantation or duration of diabetes and dialysis treatment before transplantation. After SPKT patients reported higher QOL compared with KTA as regards symptom/problem list, 90.91 (86.36-95.46) versus 84.09 (75.00-90.91; P = .04), effects of kidney disease, 90.63 (84.38-93.75) versus 81.25 (68.75-82.14; P = .001); cognitive function, 93.33 (86.67-100.00) versus 80.00 (73.33-93.33; P = .03); overall health, 80.00 (70.00-90.00) versus 50.00 (50.00-70.00; P = .001); physical functioning, 90.00 (75.00-100.00) versus 80.00 (55.00-85.00; P = .03); and pain, 100.00 (90.00-100.00) versus 67.50 (45.00-90.00; P = .005), respectively. CONCLUSION: SPKT had a positive impact on selected parameters of QOL among patients with IDDM and CRF compared to KTA.",M1
19847059,"Elastase, myeloperoxidase, nitric oxide metabolites and oxidative status in subjects with clinical stable chronic renal failure on conservative treatment.We evaluated, in a group of 41 <e>CRF</e> undialyzed subjects (29 men and 12 women, mean age 64.1 +/- 11.3 years), some parameters that reflect leukocyte activation (elastase, myeloperoxidase - MPO), plasma NO metabolites (NO(x)) and the oxidative status (lipid peroxidation expressed as thiobarbituric acid-reactive substances (TBARS) and total antioxidant status (TAS). Elastase was determined, on plasma separated from fasting venous blood, as elastase/alpha1-proteinase inhibitor complex. MPO was evaluated employing the Myeloperoxidase ELISA kit. The NO production was evaluated by a micromethod. The oxidation of polyunsaturated fatty acids was evaluated in plasma by detection of the thiobarbituric acid-reactive substances (TBARS). Total antioxidant status was measured by spectrophotometry. We found a significant increase of elastase, TBARS and NO(x), without any significant variation of MPO and TAS. In this group of CRF subjects, no statistical correlation was found between these examined parameters, creatinine level, creatinine clearance, leukocyte count and hemoglobin level. These findings need to be underlined if we consider that chronic renal failure is an inflammatory condition and this research furtherly supports literature data regarding the role of activated leukocytes in the development of the vascular complications. These observations explain why the examination of leukocyte count and function could become a tool to verify the clinical outcome in these patients.",M1
19839836,"New peritoneal dialysis model in rats with bilateral nephrectomy.Many peritoneal dialysis (PD) patients with chronic renal failure (<e>CRF</e>) suffer from metabolic and nutritional abnormalities. However, these abnormalities have been not sufficiently investigated. At present, the resolution of these issues in this field has been hindered by the lack of suitable PD models. We attempt to develop a rat model of PD under no constraints and under non-anesthetization to evaluate amino acid solution as suitable nutritional therapy for renal failure. In our model, bilateral nephrectomy rats were dialyzed 6 h per day for three days. The dialysate was infused and removed continually via a metering pump. Under fasting, rats were infused with 5% glucose or amino acid solution for renal failure, and they remained alive. This model can be used to examine bilateral nephrectomy in rats for three or more days. We were also able to determine protein and calorie malnutrition, negative nitrogen balance, abnormalities in the plasma amino acid pattern, and calcium and phosphorus metabolism. Thus, this model has the characteristics of renal failure in humans and may be used to easily examine the metabolic changes due to loss of kidney function.",M1
19839832,"Referral of patients with kidney impairment for specialist care in a developing country of sub-Saharan Africa.AIM: The aim of this study was to assess the referral pattern of patients with kidney impairment in Cameroon. METHODS: Medical files of patients received at the out-patients department of nephrology from January 2001 to December 2003 at the Yaounde General Hospital were reviewed. Individual information recorded included age, sex, and referral sources. Data on etiologic and co-morbidity factors, clinical signs of <e>CRF</e>, anthropometric measurements, blood pressure, and biological variables were recorded. Patients were staged for kidney damage in three groups following an adaptation of the Kidney Disease Outcome Quality Initiative (KDOQI) guide recommendations, using the creatinine clearance derived from the Cockroft-Gault equation. RESULTS: Of the 183 patients received during the study period, 140 (77.8%) fulfilled the entry criteria. Men (70%) were more represented, and mean age was 50.19 +/- 1.07 years. Hypertension (62.1%) and diabetes mellitus (26.4%) were the most frequent risk factors. There was no major difference between men and women for most clinical and biological variables. Patients were referred mostly by cardiologist (31.4%) and general practitioners (29.3%). Late referral (GFR &lt;30 mL/min) encompassed 82.8% of participants. Regardless of the referral source, the overall trend was toward late referral. Clinical and biological profiles worsen with advanced stage of kidney impairment. In general, management of patients prior to referral was poor. CONCLUSIONS: This study has revealed the disconcerting high rate of late referral to nephrologists in this context. Many potential factors can account for this observed pattern, and it is worth investigating to improve referral and outcomes of patients with kidney diseases in Cameroon.",M1
