@RELATION C0027819_C0398791

@ATTRIBUTE PMID integer
@ATTRIBUTE citation string
@ATTRIBUTE class {M1, M2}

@DATA
18281664,"Clinical significance of MYCN amplification and ploidy in favorable-stage neuroblastoma: a report from the Children's Oncology Group.PURPOSE: MYCN amplification is rarely detected in patients with favorable-stage neuroblastoma (NB). To determine the clinical significance of MYCN amplification in children with favorable-stage NB, we performed a retrospective review of data from the Pediatric Oncology Group (POG) biology study 9047. PATIENTS AND METHODS: MYCN status, tumor cell ploidy, treatment, and outcome of patients with stage A, B, or Ds NB, enrolled on POG 9047 between 1990 and 1999 were analyzed. Event-free survival (EFS) and overall (OS) survival rates were analyzed using the Kaplan-Meier method. RESULTS: Of the 1,667 patients enrolled on POG 9047, 643 had favorable-stage disease. Of these, follow-up data were available on 568 (34%) with stage A, B, or Ds disease and normal MYCN copy number, and 32 (1.9%) patients with MYCN-amplified, stage A, B, or Ds tumors. Within the cohort lacking MYCN amplification, the 7-year EFS and OS rates (+/- SE) were 91% +/- 1% and 96% +/- 1%, respectively. Patients with MYCN amplification had significantly worse EFS and OS (50% +/- 9% and 59% +/- 9%, respectively, P &lt; .0001). Within the cohort of children with MYCN amplification, the 7-year EFS and OS rates were 80% +/- 10% and 87% +/- 9%, respectively for patients with hyperdiploid tumors and 25% +/- 11% and 38% +/- 12% for patients with diploid/hypodiploid <e>NBs</e> (P = .0063 and P = .0074, respectively). CONCLUSION: Tumor cell ploidy may be a clinically useful factor for prognostication and treatment stratification in children with MYCN-amplified, favorable-stage NB tumors.",M1
18268541,"Differentiation induced by physiological and pharmacological stimuli leads to increased antigenicity of human neuroblastoma cells.Sympathetic neuronal differentiation is associated with favorable prognosis of neuroblastoma (NB), the most common extra-cranial solid tumor of early childhood. Differentiation agents have proved useful in clinical protocols of NB treatment, but using them as a sole treatment is not sufficient to induce tumor elimination in patients. Therefore, complementary approaches, such as immunotherapy, are warranted. Here we demonstrate that differentiation of NB cell lines and ex vivo isolated tumor cells in response to physiological or pharmacological stimuli is associated with acquisition of increased antigenicity. This manifests as increased expression of surface major histocompatibility class I complexes and ICAM-1 molecules and translates into increased sensitivity of NB cells to lysis by cytotoxic T lymphocytes (CTLs) and natural killer (NK) cells. The latter is paralleled by enhanced ability of differentiated cells to form immune conjugates and bind increased amounts of granzyme B to the cell surface. We demonstrate, for the first time, that, regardless of the stimulus applied, the differentiation state in <e>NBs</e> is associated with increased tumor antigenicity that enables more efficient elimination of tumor cells by cytotoxic lymphocytes and paves the way for combined application of differentiation-inducing agents and immunotherapy as an auxiliary approach in NB patients.",M1
18262346,"Anti-neuroblastoma activity of Helminthosporium carbonum (HC)-toxin is superior to that of other differentiating compounds in vitro.Treatment of high-risk neuroblastoma (NB) is difficult. Novel therapeutics improving survival rates are urgently required. We have previously shown that the histone deacetylase inhibitor (HDACI) Helminthosporium carbonum (HC)-toxin induces differentiation of neuroblastoma (NB) cells. Here, we show that HC-toxin inhibits the growth of both established NB cell lines and primary cultures with and without amplified MYCN stronger than retinoids (RAs) and other HDACIs (MS-275, n-butyric acid, suberoylanilide hydroxamic acid, trichostatin A, valproic acid). Nanomolar dosages suppress E2F-1, N-myc, Skp2, Mad2 and survivin proteins, found at high levels in high-risk <e>NBs</e>, more efficiently than both RAs and other HDACIs. The level of hypophosphorylated active retinoblastoma (RB) tumor suppressor protein is increased most effectively. HC-toxin's epoxy group is essential for inhibiting HDACs and promoting anti-NB activity. Without this functional group, those cellular effects are not observed. In conclusion, the anti-NB activity of HC-toxin is superior to that of RAs and that of all other HDACIs tested.",M1
18230126,"New miRNAs cloned from neuroblastoma.BACKGROUND: MicroRNAs (miRNAs) are a novel class of gene expression regulators implicated in cancer biology. Neuroblastoma (NB) is an embryonal tumour consisting of neural crest-derived undifferentiated cells and is characterised by variable clinical courses ranging from spontaneous regression to therapy-resistant progression. Recent advances identified a subset of miRNAs with putative function in NB biology. However, the full repertoire of miRNAs expressed in <e>NBs</e> is not available. RESULTS: We describe miRNA profiles of 13 NB specimens and 2 NB cell lines as determined by miRNA cloning. A total of 3153 sequences were sequenced and analysed by a miRNA prediction tool (miRpredict). Our library covered 27% miRNAs known to date. 39 reads corresponding to 25 individual sequences were classified as novel miRNAs, including miRNA* species of 10 known miRNAs. Expression of 5 new miRNA* forms and 8 individual sequences was supported by Northern blotting. Most of the novel miRNA genes are not related to each other and do not share homology with the annotated sequences in the public miRNA database, but they are conserved within mammals or have close homologues in primates genomes. CONCLUSION: We provide evidence for 29 new miRNA and miRNA-like sequences (24 novel sequences and 5 miRNAs discovered initially in other species). Some of these newly identified sequences reside within frequently altered chromosomal regions in NB tumours and may play a role in NB biology.",M1
18082705,"Classification of neuroblastomas based on an analysis of the expression of genes related to prognosis.PURPOSE: To select the optimal treatment according to the grade of malignancy of neuroblastoma (NB), it is essential to accurately and rapidly identify genetic abnormalities associated with the prognosis. We have identified BIN1 and neuronatin beta as the novel prognosis-related genes for <e>NBs</e>. This study aims to assess the correlation between the combination of the expression level of prognosis-related genes and the outcome of NB. METHODS: In 44 NB samples, the expression levels of TrkA, BIN1, and neuronatin beta were determined using quantitative reverse transcriptase-polymerase chain reaction; furthermore, the correlation between the expression of these genes' expression levels and the clinical progression of NB were assessed. RESULTS: It was possible to classify 44 NBs into 4 groups regarding the grade of malignancy of NB. These 4 groups were all significantly associated with the clinical stages international NB staging system as well as the outcomes of the patients (P &lt; .001, according to the trend test by Kruskal-Wallis exact test). CONCLUSION: The combination of the expression levels of these genes using quantitative reverse transcriptase-polymerase chain reaction is indicated as the effective method to quickly and accurately evaluate the grade of malignancy of NBs.",M1
18074352,"Histone deacetylase inhibitor Helminthosporium carbonum (HC)-toxin suppresses the malignant phenotype of neuroblastoma cells.The survival rate of children with advanced neuroblastoma (NB) is dismal despite intensive multimodal therapy. The limited efficacy and the frequent and serious side effects of currently used therapeutic regimens necessitate the development of new, less toxic treatment strategies. This study shows that the histone deacetylase inhibitor Helminthosporium carbonum (HC)-toxin suppresses the malignant phenotype of both established NB cell lines and primary NB cells with and without amplified MYCN at dosages lower than 20 nM. HC-toxin induces cell cycle arrest and apoptosis as well as neuronal differentiation and diminishes both colony formation and invasive growth. These cellular changes are accompanied by the transcriptional repression of cell cycle regulators of the retinoblastoma (RB) tumor suppressor network found at high levels in <e>NBs</e> with poor prognosis, like E2F-1 and its targets Skp2, N-myc, Mad2 and survivin. The levels of the hypophosphorylated active form of RB, and of cyclin-dependent kinase inhibitors including p15(INK4b), p16(INK4a), p21(cip1/waf-1) and p27(kip1) are increased. In conclusion, nanomolar doses of the HDACI HC-toxin cause a shift to a differentiated and benign phenotype of NB cells that is associated with an activation of the RB tumor suppressor network.",M1
18057715,"Analyses of novel prognostic factors in neuroblastoma patients.Neuroblastoma (NB) is the most common malignant solid tumor in childhood. There are well-recognized prognostic factors in NB such as age at diagnosis, organ of origin, stages, MYCN gene amplification, and expression of H-ras, trkA and survivin. Moreover, we investigated the expression of vascular endothelial growth factor (VEGF), tyrosine hydroxylase (TH), p53, stem cell factor (SCF) and c-kit of its receptor with quantitative real-time polymerase chain reaction (PCR) in 22 <e>NBs</e> and 4 other tumors (one malignant lymphoma, one malignant teratoma, and 2 rhabdomyosarcomas) samples. The correlation between patients' prognoses and the expression of TH or c-kit was newly recognized, particularly the good prognosis in patients in whom c-kit highly expressed and the poor prognosis contrarily associated with low or no expression, although the SCF of its ligand had no relationship with patient prognosis. It is possible that tumors without c-kit expression can not react with SCF (via the autocrine or paracrine system) and remain immature. It may be that this is a new critical clinical event in NB patients.",M1
17940511,"Genetic and epigenetic changes in the common 1p36 deletion in neuroblastoma tumours.Chromosome 1p is frequently deleted in neuroblastoma (NB) tumours. The commonly deleted region has been narrowed down by loss of heterozygosity studies undertaken by different groups. Based on earlier mapping data, we have focused on a region on 1p36 (chr1: 7 765 595-11 019 814) and performed an analysis of 30 genes by exploring features such as epigenetic regulation, that is DNA methylation and histone deacetylation, mutations at the DNA level and mRNA expression. Treatment of NB cell lines with the histone deacetylase inhibitor trichostatin A led to increased gene transcription of four of the 30 genes, ERRFI1 (MIG-6), PIK3CD, RBP7 (CRBPIV) and CASZ1, indicating that these genes could be affected by epigenetic downregulation in <e>NBs</e>. Two patients with nonsynonymous mutations in the PIK3CD gene were detected. One patient harboured three variations in the same exon, and p.R188W. The other patient had the variation p.M655I. In addition, synonymous variations and one variation in an intronic sequence were also found. The mRNA expression of this gene is downregulated in unfavourable, compared to favourable, NBs. One nonsynonymous mutation was also identified in the ERRFI1 gene, p.N343S, and one synonymous. None of the variations above were found in healthy control individuals. In conclusion, of the 30 genes analysed, the PIK3CD gene stands out as one of the most interesting for further studies of NB development and progression.",M1
17926102,"Laparoscopic resection of abdominal neuroblastoma.BACKGROUND: Since indications for laparoscopic adrenalectomy have progressively expanded to pediatric surgery, preliminary reports have studied the laparoscopic approach for abdominal neuroblastoma (NB). We aimed to report on the indications and the results of laparoscopic resection in a large series of abdominal <e>NBs</e>. METHODS: A retrospective multicenter study included 45 children with abdominal NBs (28 localized, 11 stage 4, 6 stage 4s) and laparoscopic resection of their abdominal primary tumor. Primary site of the tumor was the adrenal gland in 41 cases and retroperitoneal space in 4. The median age at surgery was 12 months (1-122); median tumor size was 37 mm (12-70). Resection was performed through transperitoneal laparoscopy (n = 38) or retroperitoneoscopy (n = 7). RESULTS: Complete macroscopic resection was achieved in 43 of 45 children (96%). The median duration of pneumoperitoneum was 70 min (30-160), and the length of hospital stay was 3 days (2-9). Four procedures (9%) were converted to open surgery, and tumor rupture occurred in three cases. Of the 28 children with localized disease, there was a 96% overall survival (OS) rate after a median follow-up of 28 months (4-94). There was one local relapse in this subgroup, with subsequent complete remission. For the entire 45-children cohort, four children died and three presented a recurrence resulting in OS, disease-free survival, and event-free survival rates of 84% +/- 8.1, 84% +/- 8.2, and 77% +/- 9.1 respectively. CONCLUSION: Laparoscopic resection of abdominal primary allows effective local control of the disease in a wide range of clinical situations of neuroblastoma, with an acceptable morbidity.",M1
17724465,"Deregulated Wnt/beta-catenin program in high-risk neuroblastomas without MYCN amplification.Neuroblastoma (NB) is a frequently lethal tumor of childhood. MYCN amplification accounts for the aggressive phenotype in a subset while the majority have no consistently identified molecular aberration but frequently express MYC at high levels. We hypothesized that activated Wnt/beta-catenin (CTNNB1) signaling might account for this as MYC is a beta-catenin transcriptional target and multiple embryonal and neural crest malignancies have oncogenic alterations in this pathway. NB cell lines without MYCN amplification express higher levels of MYC and beta-catenin (with aberrant nuclear localization) than MYCN-amplified cell lines. Evidence for aberrant beta-catenin-TCF transcriptional activity was demonstrated using expression profiles from 73 primary <e>NBs</e>. Findings included increased WNT ligands (WNT1, WNT6, WNT7A, WNT10B), DVL1 and TCF7 expression in high-risk NBs without MYCN amplification, consistent with canonical beta-catenin signaling. More directly, Patterns of Gene Expression and Gene Set Enrichment Analyses demonstrated beta-catenin target genes (for example, MYC, PPARD, NRCAM, CD44, TCF7) as coordinately upregulated in high-risk NBs without MYCN amplification in comparison to high-risk MYCN-amplified or intermediate-risk NBs, supporting pathway activation in this subset. Thus, high-risk NBs without MYCN amplification may deregulate MYC and other oncogenic genes via altered beta-catenin signaling providing a potential candidate pathway for therapeutic inhibition.",M1
17570703,"Methylation of tumor-suppressor genes in neuroblastoma: The RASSF1A gene is almost always methylated in primary tumors.BACKGROUND: Currently, the best characterized genetic aberration in neuroblastoma (NB) is MYCN amplification, which has been clearly related to prognosis. In the present study, we investigated whether specific epigenetic alterations are associated with stage of disease. PROCEDURE: Sixty-two <e>NBs</e> (45 primary tumors and 17 NBs at relapse) were studied in terms of the methylation status of 19 genes (p15INK4a, p16INK4a, p14ARF, APC, RB1, RASSF1A, BLU, FHIT, RARbeta, INI1, TIMP3, NF2, MGMT, DAPK, FLIP, ECAD, CASP8, and the receptors DcR1 and DcR2). RESULTS: At diagnosis, we found hypermethylation of RASSF1A in 93% of these tumors, hypermethylation of TIMP3 in 51%, of CASP8 in 38%, of BLU in 34%, of DcR2 in 25%, and of DcR1 in 11%. All 17 tumors tested at relapse showed hypermethylation of RASSF1A (100%), while 10 showed hypermethylation of TIMP3 (59%), six of CASP8 (35%), five of DcR2 (29%), four of BLU (24%), and three of DcR1 (18%). Hypermethylation was related to clinical stage; NBs at stages 1, 2, and 4s were less frequently methylated than stages 3 and 4 disease (P = 0.002). CONCLUSION: These results from our series indicate that hypermethylation of tumor-suppressor genes may be important in the development and evolution of NB. These epigenetic alterations could be used as a marker of the disease and genes regulating methylation should be considered as possible therapeutic targets in NB.",M1
17533365,"Epigenetic silencing of prostaglandin E receptor 2 (PTGER2) is associated with progression of neuroblastomas.We previously identified a cluster of prostanoid receptor genes, prostaglandin D2 receptor (PTGDR) and prostaglandin E receptor 2 (PTGER2), as possible targets for DNA methylation in advanced types of neuroblastoma (NB) using bacterial artificial chromosome array-based methylated CpG island amplification method. Among them, in this study, we found that PTGER2 was frequently silenced in NB cell lines, especially in those with MYCN amplification, through epigenetic mechanisms. In NB cell lines, DNA methylation pattern within a part of CpG island was inversely correlated with PTGER2 expression, and histone H3 and H4 deacetylation and histone H3 lysine 9 methylation within the putative promoter region were more directly correlated with silencing of this gene. Methylation of PTGER2 was observed more frequently in advanced-type of primary <e>NBs</e> compared with early-stage tumors. Growth of NB cells lacking endogenous PTGER2 expression was inhibited by restoration of the gene product by transient and stable transfection. A PTGER2-selective agonist, butaprost, increased intracellular cyclic adenosine monophosphate (cAMP) level, inhibited cell growth and induced apoptosis of NB cells stably expressing exogenous PTGER2. 8-Bromo-cAMP also inhibited growth of NB cells lacking PTGER2 expression, but not cells expressing this gene. Taken together, it is suggested that NB cells may lose responsiveness to PTGER2-mediated growth inhibition/apoptosis through epigenetic silencing of PTGER2 and/or disruption of downstream cAMP-dependent pathway during the neuroblastomagenesis.",M1
